Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost,recheck_hallucination
Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,Sacred Planet was released first.,NO,Sacred Planet (2004) was released before Oz the Great and Powerful (2013).,183,9.114684343,NO
"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,He practices handcycling.,NO,He practices handcycling.,173,49.9535861,NO
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,Treaty of Gandamak,"The Treaty of Gandamak, signed in May 1879, officially ended the first phase of the conflict.",NO,The Treaty of Gandamak officially ended the first phase of the conflict.,210,13.16986442,NO
Where is the Cocoa Krispies and former Superman sponsor located?,"Battle Creek, Michigan","Cocoa Krispies’ maker and former Superman sponsor Kellogg’s is located in Battle Creek, Michigan.",NO,"It is located in Battle Creek, Michigan, United States.",187,11.57234287,NO
How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,29,It took 29 days.,NO,29 days.,186,48.55464458,NO
"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",international football competition,The international competition was the FIFA Women's World Cup.,NO,The international competition was the FIFA Women's World Cup.,192,12.26951814,NO
The city that contains the Yunnan Provincial Museum is also known by what nickname?,Spring city,"Kunming, the city that contains the Yunnan Provincial Museum, is nicknamed the Spring City.",NO,"Kunming, the city that contains the Yunnan Provincial Museum, is nicknamed the Spring City.",201,9.415269375,NO
What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?,Happy Death Day,Jessica Rothe stars in the 2017 Christopher B. Landon-directed American slasher film Happy Death Day.,NO,Happy Death Day.,191,5.151550055,NO
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",8-Sep-17,"The album was released on September 8, 2017.",NO,"The album, Current Mood, was released on September 8, 2017.",197,11.94908834,NO
What city did the characters from Gargoyles the Movie: The Heroes Awaken wake up in after being in an enchantedly petrified state for a thousand years?,modern-day New York City,New York City.,NO,"Fictional context: they awaken in New York City; in real-world terms, this is New York City, USA.",207,17.59879804,NO
Which American writer wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962)?,Philip K. Dick,Philip K. Dick is the American writer who wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962).,NO,Philip K. Dick is the American writer who wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962).,233,13.99652958,NO
"Which football team does Lewis Young's older brother, Ashley Young, play for?",Premier League club Manchester United and the England national team,Ashley Young plays for Manchester United.,YES,Ashley Young plays for Everton.,173,23.59860325,NO
"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",1977,He entered the film industry in 1973.,YES,He entered the film industry in 1982.,188,42.16553473,YES
"Which magazine is older, Gallery or Dime Magazine?","arose on the ""Playboy"" magazine pattern in the 1970s.","Gallery is older, debuting in 1972, whereas Dime Magazine launched decades later in 2003.",NO,Gallery is older than Dime Magazine.,185,19.4582777,NO
How large is the shopping mall where KGOT radio station has its studios ?,"728,000 ftÂ²","It is approximately 728,000 square feet.",NO,"Dimond Center, the Anchorage shopping mall housing KGOT’s studios, is approximately 728,000 square feet.",192,21.07471848,NO
"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",Terry Gilliam,It was made in the style of celebrated American animator Tex Avery.,YES,It was made in the style of celebrated American animator Tex Avery.,194,46.87775111,YES
What is the height of the player who won the 2015 AFL Rising Star award?,1.95 m,He is 195 centimeters tall.,NO,He is 195 centimeters tall.,177,16.49375558,NO
The movies The Boatniks and The Great Locomotive Chase were both made by which production company?,Walt Disney Productions,They were both made by Walt Disney Productions.,NO,Both films were produced by Walt Disney Productions.,182,6.214609623,NO
Mick Carter is the landlord of a public house located at what address?,"46 Albert Square, Walford, London E20","It is located at 46 Albert Square, Walford, London.",NO,"Fictional: The Queen Victoria pub where Mick Carter is landlord is at 46 Albert Square, Walford, London E20; real-world: its exterior set is at the BBC Elstree Centre on Eldon Avenue in Borehamwood, Hertfordshire.",229,13.86812425,NO
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,Their shared country of ancestry is Armenia.,NO,Their shared country of ancestry is Armenia.,177,8.730840683,NO
How many Senate seats will be contested during the midterm elections that Nancy Soderberg has filed to run for Congress in?,33,Thirty-five Senate seats will be contested.,YES,Thirty-five Senate seats will be contested in the 2018 midterm elections.,190,25.47188592,YES
How many restaurants comprise the quick service restaurant chain that Ron Joyce helped found?,"4,613","The chain comprises 4,846 restaurants.",NO,"Ron Joyce helped found Tim Hortons, which comprises about 5,700 restaurants worldwide as of 2023.",190,15.95908713,NO
"What type of film are both ""500 Years Later"" and ""Manson""?",documentary,"Both ""500 Years Later"" and ""Manson"" are documentary films.",NO,"Both ""500 Years Later"" and ""Manson"" are documentary films.",189,11.78313375,NO
What professions did S. Sylvan Simon and Danny Cannon have in common?,director and producer,They were both film directors and producers.,NO,They were both film directors and producers.,174,14.53221512,NO
"Where is the academy, for which Joseph D. Stewart was appointed Superintendent, located?","Kings Point, New York","The academy is located in Kings Point, New York.",NO,"The academy is located in Kings Point, New York.",182,11.43104601,NO
Luke Null is an actor who was on the program that premiered its 43rd season on which date?,30-Sep-17,"The program’s 43rd season premiered on September 30, 2017.",NO,"September 30, 2017.",189,22.96957111,NO
"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during what war left a troubled legacy?",World War II,It was during World War II.,NO,World War II.,192,26.53378034,NO
"The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?",IK Start,Viking beat IK Start.,NO,Viking beat IK Start.,202,11.1550436,NO
"Which band has released the most studio albums, Blonde Redhead or Rob Zombie's band White Zombie?",Blonde Redhead,"Blonde Redhead, with ten studio albums, has released more than White Zombie’s four.",NO,"Blonde Redhead has released more studio albums than White Zombie, with ten compared to White Zombie’s four.",203,11.55939412,NO
Where was the movement that August Brancart published literature from centerd?,Western Europe,The movement was centered in Brussels.,NO,It was centered in Brussels.,171,20.44668055,NO
Stephen susco wrote a movie produced by which american film actor?,Sam Raimi,Stephen Susco wrote a movie that was produced by the American film actor Sam Raimi.,NO,The American film actor was Sam Raimi.,185,11.2653048,NO
are the documentaries Out of Place and The Mosuo Sisters by the same director ?,no,"No, they were directed by different people.",NO,"No, The Mosuo Sisters was directed by Marlo Poras, whereas Out of Place was directed by a different filmmaker.",193,31.76395035,NO
Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?,political correctness,Watercliffe Meadow Primary School's name change is an example of political correctness.,NO,It is an example of political correctness.,189,13.48121858,NO
"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?",650 locations,"As of early 2008, BJ’s Wholesale Club was operating in approximately 180 locations.",YES,"As of early 2008, BJ’s Wholesale Club was operating approximately 176 locations.",199,21.95501685,YES
"What year was the American healthy lifestyle magazine, in which Georgia Rickard contributed, started?",1950,It started in 2005.,YES,It started in 1950.,175,21.37716889,NO
"Thomas Matthew ""Tom"" Chappell co-founded a commpany in 1970 that manufactures what products?",natural-ingredients-only personal care products,"He co-founded Tom’s of Maine in 1970, which manufactures natural personal care products such as toothpaste, mouthwash, deodorant, and soap.",NO,"He co-founded Tom’s of Maine in 1970, which manufactures natural personal care products.",217,5.654203653,NO
What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,Mount Ida and Rhea are both linked to ancient mother-goddess religious beliefs.,NO,Both are associated with ancient mother‑goddess fertility cult beliefs.,190,36.07466769,NO
Where does the story take place in 1988 film The Moderns?,1926 Paris,"The story takes place in 1926 Paris, France, amid the expatriate art scene centered in Montparnasse.",NO,"In the film’s fictional narrative, the story takes place in Paris, France, in 1926.",205,14.32381701,NO
Angelo Francesco Lavignino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred who?,Orson Welles,It was directed by and starred Orson Welles.,NO,It was directed by and starred Orson Welles.,193,14.88900256,NO
What three categories does income get levied under the Parliament of Australia's tax code?,"""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""","Income tax in Australia is levied on three categories: individuals, companies, and superannuation funds.",NO,"Income tax in Australia is levied on three main categories: individuals, companies, and superannuation funds.",203,14.62683153,NO
Scout Tufankjian and Daron Malakian are both what?,Armenian-American,Scout Tufankjian and Daron Malakian are both Armenian-American.,NO,They are both Armenian-American.,180,12.79264069,NO
Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?,Howard Melvin Fast,Howard Fast wrote under the pen name Walter Ericson.,NO,Howard Fast wrote under the pen name Walter Ericson.,184,16.18648529,NO
Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,"Edmund Robert Harris is the principal benefactor of the Harris Museum, located in Preston, Lancashire, England.",NO,"The Harris Museum is located in Preston, Lancashire, England.",192,7.980659723,NO
Were Illinois Institute of Technology and Boise State University both bounded before 1950?,yes,"Yes; Illinois Institute of Technology was founded in 1940 (via a merger) and Boise State University began in 1932, so both were established before 1950.",NO,"Yes—Illinois Institute of Technology was founded in 1940 and Boise State University traces its origin to 1932, so both were founded before 1950.",229,10.83925104,NO
Erwin Lambert was a member of which paramilitary organization under Hitler?,Schutzstaffel,"Erwin Lambert was a member of the SA (Sturmabteilung), Hitler’s paramilitary “Brownshirts.”",NO,Erwin Lambert was a member of the SS (Schutzstaffel).,197,29.97255754,NO
"Michael Pollock was was a senior officer in the United Kingdom's naval warfare force, also known as the what?",Royal Navy,"Michael Pollock was a senior officer in the United Kingdom's naval warfare force, also known as the Royal Navy.",NO,"Michael Pollock was a senior officer in the United Kingdom's naval warfare force, the Royal Navy.",209,6.381297588,NO
What is the population of the city at which the transmitter of WLLZ-LP was placed? ,"143,372",I have no idea.,YES,"As of the 2020 U.S. Census, the city where WLLZ-LP’s transmitter was located—Detroit, Michigan—had a population of 639,111.",206,57.72099876,YES
"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ",Philip Livingston,"Philip Livingston was the statesman from New York City who was descended from William, 4th Lord Livingston.",NO,"Robert R. Livingston was the statesman from New York City who was descended from William, 4th Lord Livingston.",211,24.15116191,NO
Padosan had a supporting actor who is known as a successful playback singer in what language?,Hindi,He is known as a successful playback singer in Hindi.,NO,He is known as a successful playback singer in Hindi.,184,12.1194036,NO
Macclesfield Town F.C. plays in the league sponsored by whom?,Vanarama,Macclesfield Town F.C. plays in the league sponsored by Coca-Cola.,YES,"Macclesfield Town F.C., before being wound up in 2020, last played in EFL League Two, which was sponsored by Sky Bet.",208,33.25756097,YES
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?",Gangsta's Paradise,The song is Gangsta’s Paradise.,NO,The song is Gangsta’s Paradise.,188,47.34590197,NO
Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?,Francisco Rafael Arellano FÃ©lix,His eldest brother was Francisco Rafael Arellano Félix.,NO,Francisco Rafael Arellano Félix was his eldest brother.,187,16.04920578,NO
In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?,Campbellsville University,Campbellsville University.,NO,Campbellsville University.,170,15.86878514,NO
"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?",1851,It was published in 1851.,NO,It was published in 1851.,187,6.572588205,NO
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,He was born in 1932.,NO,He was born in 1932.,195,18.82458925,NO
The third emperor in the Year of the Four Emperors had how many wives? ,second,He had two wives.,YES,He had two wives.,171,7.407605171,YES
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?,Jordan Peele,It was written by Jordan Peele and Alex Rubens.,NO,It was written by Jordan Peele and Alex Rubens.,190,4.711461782,NO
Where is the seminar Jeanne Marie Beaumont directed in 2007-2010 located?,"Franconia, New Hampshire","The seminar she directed from 2007 to 2010 was at The Frost Place in Franconia, New Hampshire.",NO,"The seminar Jeanne Marie Beaumont directed from 2007 to 2010 is located at The Frost Place in Franconia, New Hampshire.",217,14.94805717,NO
What is the name of the father of Childericus?,Merovech,The father of Childericus was Merovech.,NO,Merovech was the father of Childericus (Childeric I).,181,17.59968495,NO
Immanuel Lutheran School is affiliated with the denomination that has how many members?,2.1 million,The denomination has approximately 2.3 million members.,NO,Approximately 1.8 million members.,178,27.80627108,YES
in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,Kurt Russell played USA coach Herb Brooks.,NO,"Kurt Russell played the USA coach, Herb Brooks, in the 2004 hockey film Miracle.",192,10.2657578,NO
Tamanchey is a comedy film that starred the actress who works in what type of films?,Hindi,"The actress, Richa Chadha, works in Hindi films.",NO,She works in Hindi films.,181,12.49185157,NO
"Which star of ""Chalet Girl"" also appeared in ""The Treasure Seekers""?",Felicity Rose Hadley Jones,"Felicity Jones appeared in both ""Chalet Girl"" and ""The Treasure Seekers.""",NO,Felicity Jones is the Chalet Girl star who also appeared in The Treasure Seekers.,197,20.15085673,NO
Who currently has more store locations? Bearno's or Patxi's Chicago Pizza?,Bearno's Pizza,Bearno's currently has more store locations than Patxi's Chicago Pizza.,NO,Bearno's currently has more store locations than Patxi's Chicago Pizza.,190,39.6761179,NO
Bethpage State Parkway begins with an interchange at which Long Island-based limited access highway?,Southern State Parkway,Bethpage State Parkway begins at an interchange with the Southern State Parkway.,NO,Bethpage State Parkway begins at an interchange with the Southern State Parkway.,188,19.08283806,NO
At what frequency the magazine publishes which ranked  Aditya Puri #24th in India's 50 Most powerful people of 2017 list?,fortnightly,The magazine that ranked Aditya Puri #24 on India’s 50 Most Powerful People of 2017 is published fortnightly.,NO,The magazine is published weekly.,208,15.92936158,YES
"Which plant genus has a longer common name, Myrtus or Eustoma?",Eustoma,Eustoma has a longer common name (lisianthus) than Myrtus (myrtle).,NO,Eustoma’s common name lisianthus is longer than Myrtus’s common name myrtle.,202,12.92971563,NO
"Which Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany?",Obafemi Martins,"Obafemi Martins is the Nigerian forward for Shanghai Greenland Shenhua who was one of eleven players to have played in the top divisions in Italy, Spain, England, and Germany.",NO,Obafemi Martins.,221,29.97860575,NO
 Who was born first Doug Liman or Saul Metzstein?,"Douglas Eric ""Doug"" Liman",Doug Liman was born first.,NO,"Doug Liman (born July 24, 1965) was born before Saul Metzstein (born December 30, 1970).",194,4.294230938,NO
"Which band has more members, Kitchens of Distinction or Royal Blood?",Kitchens of Distinction,"Kitchens of Distinction has more members, with three compared to Royal Blood’s two.",NO,"Kitchens of Distinction has more members, with three core members compared to Royal Blood’s two.",196,10.33192849,NO
Cistus and Stapelianthus are both forms of what?,flowering plants,They are both forms of flowering plants.,NO,They are both genera of flowering plants.,172,13.40340924,NO
An Cat Dubh / Into the Heart is a song from the U2 album released on what date?,20-Oct-80,"It was released on October 20, 1980.",NO,"U2’s album Boy, which includes “An Cat Dubh/Into the Heart,” was first released on October 20, 1980.",206,10.89453888,NO
What is the current position held by the Nathan Sharansky's co-author of the book The Case for Democracy?,Israeli Ambassador,"Nathan Sharansky’s co-author, Ron Dermer, is Israel’s ambassador to the United States.",NO,"Ron Dermer, Natan Sharansky’s co-author on The Case for Democracy, currently serves as Israel’s Minister of Strategic Affairs.",215,34.6764977,NO
What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?,Excalibur Hotel and Casino,The Excalibur Hotel and Casino in Las Vegas was developed by William G. Bennett and is now operated by MGM Resorts International.,NO,The Excalibur Hotel and Casino in Las Vegas was developed by William G. Bennett and is now operated by MGM Resorts International.,216,17.76206851,NO
Paul DeBoy is known for an appearance in the Western action-adventure game developed by which company?,Rockstar San Diego,Paul DeBoy is known for an appearance in the Western action-adventure game developed by Rockstar San Diego.,NO,Rockstar San Diego developed the game.,193,60.37314749,NO
"What is the name of this New York based American investment management firm founded in 1982, whose co-CEO is Robert Mercer?",Renaissance Technologies,The firm is Renaissance Technologies.,NO,The firm is Renaissance Technologies.,182,20.28623676,NO
Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?,no,"No, neither is a major airline hub; Des Moines International Airport is a regional commercial airport and Grand Canyon National Park Airport is a small facility with limited service.",NO,"No; Des Moines International Airport is not a major airline hub, and Grand Canyon National Park Airport is a small airport used mainly for scenic tours and charters, not a hub.",227,36.2073884,NO
 The Canadian Hot 100 is a music industry record chart in Canada for for a song that is released separately from what?,an album,It is for a song that is released separately from an album.,NO,An album.,184,21.95884848,NO
Is Karjiang a mountain and Sherpi Kangri a mountain peak?,yes,"Yes, Karjiang is a mountain and Sherpi Kangri is a mountain peak.",NO,Yes—Karjiang is a mountain (a Himalayan peak in Tibet) and Sherpi Kangri is a mountain peak in the Karakoram.,204,18.46092272,NO
Which one the cast members in the film Only Lovers Left Alive also played in Othello?,Tom Hiddleston,Tom Hiddleston is the Only Lovers Left Alive cast member who also played in Othello.,NO,"Tom Hiddleston, who starred in Only Lovers Left Alive, also played Cassio in the 2007–08 Donmar Warehouse stage production of Othello.",219,18.88618898,NO
"Stephen Graham starred in a film in 2006, directed by whom?",directed by Shane Meadows,It was directed by Shane Meadows.,NO,Sh albeit: non?,170,14.65292168,YES
Which member of the research project conducted by the Creation Research Society and the Institute for Creation Research between 1997 and 2005 was Kevin R. Henke most critical of? ,Russell Humphreys,"Kevin R. Henke was most critical of D. Russell Humphreys, a member of the RATE project.",NO,"Kevin R. Henke was most critical of D. Russell Humphreys, a member of the RATE (Radioisotopes and the Age of the Earth) project.",238,32.54166317,NO
Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor who was referred to by Konstantin Stanislavski as what?,his most brilliant student,Konstantin Stanislavski referred to him as his most brilliant student.,NO,Konstantin Stanislavski referred to him as his most brilliant student.,207,28.34991717,NO
What is the name of the character portrayed by Anna Camp in the film centered on the fictional Barden University and The Bellas?,Aubrey Posen,Anna Camp portrays Aubrey Posen in the Pitch Perfect film centered on Barden University and The Bellas.,NO,Fictional context: Aubrey Posen; real-world fact: Anna Camp portrays Aubrey Posen in Pitch Perfect.,216,22.585747,NO
"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",Nusretiye Mosque,The Nusretiye Mosque is unique for retaining a Baroque style of architecture.,NO,"The Nusretiye Mosque is the one known for retaining a Baroque (Ottoman Baroque/Empire) architectural style, unlike the early classical Bayezid II Mosque.",229,10.28781867,NO
What production company was founded by George Balanchine to create a live stage version of the 1942 film Casablanca?,The Los Angeles Dance Theater,The production company was Ballet Society.,YES,George Balanchine never founded a production company to create a live stage version of the 1942 film Casablanca.,203,37.13738871,YES
"What city that Lettuce Lake Park is just outside of is the largest in Hillsborough County, Florida? ",Tampa,"Tampa is the city just outside Lettuce Lake Park, and it is the largest city in Hillsborough County, Florida.",NO,"Tampa, the largest city in Hillsborough County, is the city that Lettuce Lake Park is just outside of.",216,15.66320705,NO
Which US Supreme court case involved a waiver of right to counsel Planned Parenthood v. Casey or Montejo v. Louisiana?,Montejo v. Louisiana,Montejo v. Louisiana involved a waiver of the right to counsel.,NO,Montejo v. Louisiana involved a waiver of the right to counsel.,196,13.13795733,NO
"Who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle""?",Matthew Vaughn,Matthew Vaughn produced it.,NO,Matthew Vaughn produced it.,176,15.10654807,NO
"In what year was the band, whose bassist joined Arvas in 1996, formed?",1992,The band was formed in 1992.,NO,The band was formed in 1993.,181,56.56614685,YES
Which company does Timothy Oulton retail his products through that is based in Corte Madera?,Restoration Hardware,"Timothy Oulton retails his products through Restoration Hardware, which is based in Corte Madera, California.",NO,"Timothy Oulton retails his products through Restoration Hardware (RH), which is headquartered in Corte Madera, California.",209,19.07709002,NO
In between Atsushi Ogata and Ralph Smart who graduated from Harvard College?,Atsushi Ogata,Atsushi Ogata graduated from Harvard College.,NO,Atsushi Ogata graduated from Harvard College.,179,12.76050997,NO
The owner of radio station KWPW has the same name as an American character actor. What is it?,Bill McCutcheon,It is Stephen Root.,YES,The name is Stephen Root.,176,85.46454,YES
What game did the team with an 11-1 regular season record play in for the BCS title game?,2004 Nokia Sugar Bowl,They played in the Sugar Bowl.,NO,They played in the BCS National Championship Game.,183,29.43885446,NO
"What German medium tank, sometimes called the ""Mark V"", that was deployed on the Eastern and Western fronts from mid-1943 provided the armor and suspension for the chassis of the tank destroyer built by Nazi Germany during World War II?",The Panther,The German medium tank was the Panzerkampfwagen V Panther.,NO,The German medium tank was the Panzerkampfwagen V Panther.,220,13.09282446,NO
Abraham Lincoln Neiman and his wife Carrie Marcus Neiman cofounded Neiman Marcus with Carrie's brother Herbert in which American city in 1907?,Dallas,"They cofounded Neiman Marcus in Dallas, Texas.",NO,"They cofounded Neiman Marcus in Dallas, Texas.",195,7.097412586,NO
Which show that premiered in May 2011 is hosted by someone with the birth name Richard Kirschner?,My Cat from Hell,I have no idea.,YES,I have no idea.,175,352.1840897,YES
"Abraham Lokin was born on an archipelago between the Norwegian Sea and North Atlantic, that is about 200 miles north-northwest of where?",Scotland,It is about 200 miles north-northwest of Scotland.,NO,It is about 200 miles north-northwest of Scotland.,200,7.982087374,NO
Do the bands named Phoenix and Shearwater specialize in the exact same genre?,no,"No, Phoenix is primarily an indie pop/alternative rock band while Shearwater is an indie rock group with folk and art-rock influences, so they do not specialize in exactly the same genre.",NO,"No; Phoenix is primarily an indie pop/synth-pop/alternative rock band, while Shearwater is an indie rock/art-rock band with folk influences, so they do not specialize in the exact same genre.",240,15.86905098,NO
"Which former American football player had a part in the movie ""Gamer?""",Terry Crews,"The former American football player who appeared in the movie ""Gamer"" is Terry Crews.",NO,The former American football player who appeared in the movie Gamer is Terry Crews.,193,8.09626317,NO
"North Blenheim, New York was destroyed by flooding caused by the Hurricane that landed in what month?",11-Aug,The hurricane landed in August.,NO,It landed in August.,174,28.01957154,NO
"Who is older, Ivan Foster or Ian Paisley?",Ian Paisley,Ian Paisley is older.,NO,"Ian Paisley, born in 1926, is older than Ivan Foster.",176,13.48386788,NO
"The founder of this Canadian owned, American manufacturer of business jets for civilian and military developed this portable tape system.",8-track,The portable tape system was the 8-track (Stereo 8) tape cartridge.,NO,The portable tape system was the 8-track (Stereo 8) tape cartridge.,201,16.37938428,NO
