"Question","Answer","base_response","final_answer","token_cost","time_cost"
"Where is the Cocoa Krispies and former Superman sponsor located?","Battle Creek, Michigan","Cocoa Krispies’ maker and former Superman sponsor Kellogg’s is located in Battle Creek, Michigan.","It is located in Battle Creek, Michigan, United States.","187.0","11.572342872619629"
"How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?","29","It took 29 days.","29 days.","186.0","48.55464458465576"
"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?","international football competition","The international competition was the FIFA Women's World Cup.","The international competition was the FIFA Women's World Cup.","192.0","12.26951813697815"
"The city that contains the Yunnan Provincial Museum is also known by what nickname?","Spring city","Kunming, the city that contains the Yunnan Provincial Museum, is nicknamed the Spring City.","Kunming, the city that contains the Yunnan Provincial Museum, is nicknamed the Spring City.","201.0","9.415269374847412"
"What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?","Happy Death Day","Jessica Rothe stars in the 2017 Christopher B. Landon-directed American slasher film Happy Death Day.","Happy Death Day.","191.0","5.151550054550171"
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?","8-Sep-17","The album was released on September 8, 2017.","The album, Current Mood, was released on September 8, 2017.","197.0","11.949088335037231"
"What city did the characters from Gargoyles the Movie: The Heroes Awaken wake up in after being in an enchantedly petrified state for a thousand years?","modern-day New York City","New York City.","Fictional context: they awaken in New York City; in real-world terms, this is New York City, USA.","207.0","17.598798036575317"
"Which American writer wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962)?","Philip K. Dick","Philip K. Dick is the American writer who wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962).","Philip K. Dick is the American writer who wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962).","233.0","13.996529579162598"
"Which football team does Lewis Young's older brother, Ashley Young, play for?","Premier League club Manchester United and the England national team","Ashley Young plays for Manchester United.","Ashley Young plays for Everton.","173.0","23.59860324859619"
"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?","1977","He entered the film industry in 1973.","He entered the film industry in 1982.","188.0","42.16553473472595"
"Which magazine is older, Gallery or Dime Magazine?","arose on the ""Playboy"" magazine pattern in the 1970s.","Gallery is older, debuting in 1972, whereas Dime Magazine launched decades later in 2003.","Gallery is older than Dime Magazine.","185.0","19.458277702331543"
"How large is the shopping mall where KGOT radio station has its studios ?","728,000 ftÂ²","It is approximately 728,000 square feet.","Dimond Center, the Anchorage shopping mall housing KGOT’s studios, is approximately 728,000 square feet.","192.0","21.074718475341797"
"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?","Terry Gilliam","It was made in the style of celebrated American animator Tex Avery.","It was made in the style of celebrated American animator Tex Avery.","194.0","46.87775111198425"
"What is the height of the player who won the 2015 AFL Rising Star award?","1.95 m","He is 195 centimeters tall.","He is 195 centimeters tall.","177.0","16.49375557899475"
"The movies The Boatniks and The Great Locomotive Chase were both made by which production company?","Walt Disney Productions","They were both made by Walt Disney Productions.","Both films were produced by Walt Disney Productions.","182.0","6.214609622955322"
"Mick Carter is the landlord of a public house located at what address?","46 Albert Square, Walford, London E20","It is located at 46 Albert Square, Walford, London.","Fictional: The Queen Victoria pub where Mick Carter is landlord is at 46 Albert Square, Walford, London E20; real-world: its exterior set is at the BBC Elstree Centre on Eldon Avenue in Borehamwood, Hertfordshire.","229.0","13.86812424659729"
"What is the shared country of ancestry between Art Laboe and Scout Tufankjian?","Armenian","Their shared country of ancestry is Armenia.","Their shared country of ancestry is Armenia.","177.0","8.730840682983398"
"How many Senate seats will be contested during the midterm elections that Nancy Soderberg has filed to run for Congress in?","33","Thirty-five Senate seats will be contested.","Thirty-five Senate seats will be contested in the 2018 midterm elections.","190.0","25.471885919570923"
"How many restaurants comprise the quick service restaurant chain that Ron Joyce helped found?","4,613","The chain comprises 4,846 restaurants.","Ron Joyce helped found Tim Hortons, which comprises about 5,700 restaurants worldwide as of 2023.","190.0","15.959087133407593"
"What type of film are both ""500 Years Later"" and ""Manson""?","documentary","Both ""500 Years Later"" and ""Manson"" are documentary films.","Both ""500 Years Later"" and ""Manson"" are documentary films.","189.0","11.783133745193481"
"What professions did S. Sylvan Simon and Danny Cannon have in common?","director and producer","They were both film directors and producers.","They were both film directors and producers.","174.0","14.532215118408203"
"Where is the academy, for which Joseph D. Stewart was appointed Superintendent, located?","Kings Point, New York","The academy is located in Kings Point, New York.","The academy is located in Kings Point, New York.","182.0","11.43104600906372"
"Luke Null is an actor who was on the program that premiered its 43rd season on which date?","30-Sep-17","The program’s 43rd season premiered on September 30, 2017.","September 30, 2017.","189.0","22.969571113586426"
"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during what war left a troubled legacy?","World War II","It was during World War II.","World War II.","192.0","26.533780336380005"
"The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?","IK Start","Viking beat IK Start.","Viking beat IK Start.","202.0","11.155043601989746"
"Which band has released the most studio albums, Blonde Redhead or Rob Zombie's band White Zombie?","Blonde Redhead","Blonde Redhead, with ten studio albums, has released more than White Zombie’s four.","Blonde Redhead has released more studio albums than White Zombie, with ten compared to White Zombie’s four.","203.0","11.559394121170044"
"Where was the movement that August Brancart published literature from centerd?","Western Europe","The movement was centered in Brussels.","It was centered in Brussels.","171.0","20.446680545806885"
"Stephen susco wrote a movie produced by which american film actor?","Sam Raimi","Stephen Susco wrote a movie that was produced by the American film actor Sam Raimi.","The American film actor was Sam Raimi.","185.0","11.265304803848267"
"are the documentaries Out of Place and The Mosuo Sisters by the same director ?","no","No, they were directed by different people.","No, The Mosuo Sisters was directed by Marlo Poras, whereas Out of Place was directed by a different filmmaker.","193.0","31.76395034790039"
"Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?","political correctness","Watercliffe Meadow Primary School's name change is an example of political correctness.","It is an example of political correctness.","189.0","13.481218576431274"
"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?","650 locations","As of early 2008, BJ’s Wholesale Club was operating in approximately 180 locations.","As of early 2008, BJ’s Wholesale Club was operating approximately 176 locations.","199.0","21.95501685142517"
"What year was the American healthy lifestyle magazine, in which Georgia Rickard contributed, started?","1950","It started in 2005.","It started in 1950.","175.0","21.377168893814087"
"Thomas Matthew ""Tom"" Chappell co-founded a commpany in 1970 that manufactures what products?","natural-ingredients-only personal care products","He co-founded Tom’s of Maine in 1970, which manufactures natural personal care products such as toothpaste, mouthwash, deodorant, and soap.","He co-founded Tom’s of Maine in 1970, which manufactures natural personal care products.","217.0","5.654203653335571"
"What type of beliefs does Mount Ida and Rhea have in common?","Greek mythology","Mount Ida and Rhea are both linked to ancient mother-goddess religious beliefs.","Both are associated with ancient mother‑goddess fertility cult beliefs.","190.0","36.07466769218445"
"Where does the story take place in 1988 film The Moderns?","1926 Paris","The story takes place in 1926 Paris, France, amid the expatriate art scene centered in Montparnasse.","In the film’s fictional narrative, the story takes place in Paris, France, in 1926.","205.0","14.323817014694214"
"Angelo Francesco Lavignino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred who?","Orson Welles","It was directed by and starred Orson Welles.","It was directed by and starred Orson Welles.","193.0","14.889002561569214"
"What three categories does income get levied under the Parliament of Australia's tax code?","""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""","Income tax in Australia is levied on three categories: individuals, companies, and superannuation funds.","Income tax in Australia is levied on three main categories: individuals, companies, and superannuation funds.","203.0","14.626831531524658"
"Scout Tufankjian and Daron Malakian are both what?","Armenian-American","Scout Tufankjian and Daron Malakian are both Armenian-American.","They are both Armenian-American.","180.0","12.792640686035156"
"Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?","Howard Melvin Fast","Howard Fast wrote under the pen name Walter Ericson.","Howard Fast wrote under the pen name Walter Ericson.","184.0","16.186485290527344"
"Edmund Robert Harris is the principal benefactor of a museum located where ?","Preston","Edmund Robert Harris is the principal benefactor of the Harris Museum, located in Preston, Lancashire, England.","The Harris Museum is located in Preston, Lancashire, England.","192.0","7.98065972328186"
"Were Illinois Institute of Technology and Boise State University both bounded before 1950?","yes","Yes; Illinois Institute of Technology was founded in 1940 (via a merger) and Boise State University began in 1932, so both were established before 1950.","Yes—Illinois Institute of Technology was founded in 1940 and Boise State University traces its origin to 1932, so both were founded before 1950.","229.0","10.839251041412354"
"Erwin Lambert was a member of which paramilitary organization under Hitler?","Schutzstaffel","Erwin Lambert was a member of the SA (Sturmabteilung), Hitler’s paramilitary “Brownshirts.”","Erwin Lambert was a member of the SS (Schutzstaffel).","197.0","29.972557544708252"
"Michael Pollock was was a senior officer in the United Kingdom's naval warfare force, also known as the what?","Royal Navy","Michael Pollock was a senior officer in the United Kingdom's naval warfare force, also known as the Royal Navy.","Michael Pollock was a senior officer in the United Kingdom's naval warfare force, the Royal Navy.","209.0","6.381297588348389"
"What is the population of the city at which the transmitter of WLLZ-LP was placed? ","143,372","I have no idea.","As of the 2020 U.S. Census, the city where WLLZ-LP’s transmitter was located—Detroit, Michigan—had a population of 639,111.","206.0","57.720998764038086"
"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ","Philip Livingston","Philip Livingston was the statesman from New York City who was descended from William, 4th Lord Livingston.","Robert R. Livingston was the statesman from New York City who was descended from William, 4th Lord Livingston.","211.0","24.151161909103394"
"Padosan had a supporting actor who is known as a successful playback singer in what language?","Hindi","He is known as a successful playback singer in Hindi.","He is known as a successful playback singer in Hindi.","184.0","12.119403600692749"
"Macclesfield Town F.C. plays in the league sponsored by whom?","Vanarama","Macclesfield Town F.C. plays in the league sponsored by Coca-Cola.","Macclesfield Town F.C., before being wound up in 2020, last played in EFL League Two, which was sponsored by Sky Bet.","208.0","33.25756096839905"
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?","Gangsta's Paradise","The song is Gangsta’s Paradise.","The song is Gangsta’s Paradise.","188.0","47.34590196609497"
"Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?","Francisco Rafael Arellano FÃ©lix","His eldest brother was Francisco Rafael Arellano Félix.","Francisco Rafael Arellano Félix was his eldest brother.","187.0","16.049205780029297"
"In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?","Campbellsville University","Campbellsville University.","Campbellsville University.","170.0","15.86878514289856"
"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?","1851","It was published in 1851.","It was published in 1851.","187.0","6.572588205337524"
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?","1932","He was born in 1932.","He was born in 1932.","195.0","18.824589252471924"
"The third emperor in the Year of the Four Emperors had how many wives? ","second","He had two wives.","He had two wives.","171.0","7.407605171203613"
"Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?","Jordan Peele","It was written by Jordan Peele and Alex Rubens.","It was written by Jordan Peele and Alex Rubens.","190.0","4.711461782455444"
"Where is the seminar Jeanne Marie Beaumont directed in 2007-2010 located?","Franconia, New Hampshire","The seminar she directed from 2007 to 2010 was at The Frost Place in Franconia, New Hampshire.","The seminar Jeanne Marie Beaumont directed from 2007 to 2010 is located at The Frost Place in Franconia, New Hampshire.","217.0","14.948057174682617"
"What is the name of the father of Childericus?","Merovech","The father of Childericus was Merovech.","Merovech was the father of Childericus (Childeric I).","181.0","17.599684953689575"
"Immanuel Lutheran School is affiliated with the denomination that has how many members?","2.1 million","The denomination has approximately 2.3 million members.","Approximately 1.8 million members.","178.0","27.806271076202393"
"in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?","Kurt Russell","Kurt Russell played USA coach Herb Brooks.","Kurt Russell played the USA coach, Herb Brooks, in the 2004 hockey film Miracle.","192.0","10.26575779914856"
"Tamanchey is a comedy film that starred the actress who works in what type of films?","Hindi","The actress, Richa Chadha, works in Hindi films.","She works in Hindi films.","181.0","12.491851568222046"
"Which star of ""Chalet Girl"" also appeared in ""The Treasure Seekers""?","Felicity Rose Hadley Jones","Felicity Jones appeared in both ""Chalet Girl"" and ""The Treasure Seekers.""","Felicity Jones is the Chalet Girl star who also appeared in The Treasure Seekers.","197.0","20.150856733322144"
"Who currently has more store locations? Bearno's or Patxi's Chicago Pizza?","Bearno's Pizza","Bearno's currently has more store locations than Patxi's Chicago Pizza.","Bearno's currently has more store locations than Patxi's Chicago Pizza.","190.0","39.67611789703369"
"Bethpage State Parkway begins with an interchange at which Long Island-based limited access highway?","Southern State Parkway","Bethpage State Parkway begins at an interchange with the Southern State Parkway.","Bethpage State Parkway begins at an interchange with the Southern State Parkway.","188.0","19.08283805847168"
"At what frequency the magazine publishes which ranked  Aditya Puri #24th in India's 50 Most powerful people of 2017 list?","fortnightly","The magazine that ranked Aditya Puri #24 on India’s 50 Most Powerful People of 2017 is published fortnightly.","The magazine is published weekly.","208.0","15.929361581802368"
"Which plant genus has a longer common name, Myrtus or Eustoma?","Eustoma","Eustoma has a longer common name (lisianthus) than Myrtus (myrtle).","Eustoma’s common name lisianthus is longer than Myrtus’s common name myrtle.","202.0","12.929715633392334"
"Which Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany?","Obafemi Martins","Obafemi Martins is the Nigerian forward for Shanghai Greenland Shenhua who was one of eleven players to have played in the top divisions in Italy, Spain, England, and Germany.","Obafemi Martins.","221.0","29.9786057472229"
" Who was born first Doug Liman or Saul Metzstein?","Douglas Eric ""Doug"" Liman","Doug Liman was born first.","Doug Liman (born July 24, 1965) was born before Saul Metzstein (born December 30, 1970).","194.0","4.294230937957764"
"Which band has more members, Kitchens of Distinction or Royal Blood?","Kitchens of Distinction","Kitchens of Distinction has more members, with three compared to Royal Blood’s two.","Kitchens of Distinction has more members, with three core members compared to Royal Blood’s two.","196.0","10.331928491592407"
"Cistus and Stapelianthus are both forms of what?","flowering plants","They are both forms of flowering plants.","They are both genera of flowering plants.","172.0","13.403409242630005"
"An Cat Dubh / Into the Heart is a song from the U2 album released on what date?","20-Oct-80","It was released on October 20, 1980.","U2’s album Boy, which includes “An Cat Dubh/Into the Heart,” was first released on October 20, 1980.","206.0","10.894538879394531"
"What is the current position held by the Nathan Sharansky's co-author of the book The Case for Democracy?","Israeli Ambassador","Nathan Sharansky’s co-author, Ron Dermer, is Israel’s ambassador to the United States.","Ron Dermer, Natan Sharansky’s co-author on The Case for Democracy, currently serves as Israel’s Minister of Strategic Affairs.","215.0","34.6764976978302"
"What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?","Excalibur Hotel and Casino","The Excalibur Hotel and Casino in Las Vegas was developed by William G. Bennett and is now operated by MGM Resorts International.","The Excalibur Hotel and Casino in Las Vegas was developed by William G. Bennett and is now operated by MGM Resorts International.","216.0","17.762068510055542"
"Paul DeBoy is known for an appearance in the Western action-adventure game developed by which company?","Rockstar San Diego","Paul DeBoy is known for an appearance in the Western action-adventure game developed by Rockstar San Diego.","Rockstar San Diego developed the game.","193.0","60.37314748764038"
"What is the name of this New York based American investment management firm founded in 1982, whose co-CEO is Robert Mercer?","Renaissance Technologies","The firm is Renaissance Technologies.","The firm is Renaissance Technologies.","182.0","20.28623676300049"
"Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?","no","No, neither is a major airline hub; Des Moines International Airport is a regional commercial airport and Grand Canyon National Park Airport is a small facility with limited service.","No; Des Moines International Airport is not a major airline hub, and Grand Canyon National Park Airport is a small airport used mainly for scenic tours and charters, not a hub.","227.0","36.207388401031494"
" The Canadian Hot 100 is a music industry record chart in Canada for for a song that is released separately from what?","an album","It is for a song that is released separately from an album.","An album.","184.0","21.958848476409912"
"Is Karjiang a mountain and Sherpi Kangri a mountain peak?","yes","Yes, Karjiang is a mountain and Sherpi Kangri is a mountain peak.","Yes—Karjiang is a mountain (a Himalayan peak in Tibet) and Sherpi Kangri is a mountain peak in the Karakoram.","204.0","18.460922718048096"
"Which one the cast members in the film Only Lovers Left Alive also played in Othello?","Tom Hiddleston","Tom Hiddleston is the Only Lovers Left Alive cast member who also played in Othello.","Tom Hiddleston, who starred in Only Lovers Left Alive, also played Cassio in the 2007–08 Donmar Warehouse stage production of Othello.","219.0","18.886188983917236"
"Stephen Graham starred in a film in 2006, directed by whom?","directed by Shane Meadows","It was directed by Shane Meadows.","Sh albeit: non?","170.0","14.652921676635742"
"Which member of the research project conducted by the Creation Research Society and the Institute for Creation Research between 1997 and 2005 was Kevin R. Henke most critical of? ","Russell Humphreys","Kevin R. Henke was most critical of D. Russell Humphreys, a member of the RATE project.","Kevin R. Henke was most critical of D. Russell Humphreys, a member of the RATE (Radioisotopes and the Age of the Earth) project.","238.0","32.54166316986084"
"Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor who was referred to by Konstantin Stanislavski as what?","his most brilliant student","Konstantin Stanislavski referred to him as his most brilliant student.","Konstantin Stanislavski referred to him as his most brilliant student.","207.0","28.34991717338562"
"What is the name of the character portrayed by Anna Camp in the film centered on the fictional Barden University and The Bellas?","Aubrey Posen","Anna Camp portrays Aubrey Posen in the Pitch Perfect film centered on Barden University and The Bellas.","Fictional context: Aubrey Posen; real-world fact: Anna Camp portrays Aubrey Posen in Pitch Perfect.","216.0","22.585747003555298"
"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?","Nusretiye Mosque","The Nusretiye Mosque is unique for retaining a Baroque style of architecture.","The Nusretiye Mosque is the one known for retaining a Baroque (Ottoman Baroque/Empire) architectural style, unlike the early classical Bayezid II Mosque.","229.0","10.287818670272827"
"What production company was founded by George Balanchine to create a live stage version of the 1942 film Casablanca?","The Los Angeles Dance Theater","The production company was Ballet Society.","George Balanchine never founded a production company to create a live stage version of the 1942 film Casablanca.","203.0","37.137388706207275"
"What city that Lettuce Lake Park is just outside of is the largest in Hillsborough County, Florida? ","Tampa","Tampa is the city just outside Lettuce Lake Park, and it is the largest city in Hillsborough County, Florida.","Tampa, the largest city in Hillsborough County, is the city that Lettuce Lake Park is just outside of.","216.0","15.663207054138184"
"Which US Supreme court case involved a waiver of right to counsel Planned Parenthood v. Casey or Montejo v. Louisiana?","Montejo v. Louisiana","Montejo v. Louisiana involved a waiver of the right to counsel.","Montejo v. Louisiana involved a waiver of the right to counsel.","196.0","13.137957334518433"
"Who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle""?","Matthew Vaughn","Matthew Vaughn produced it.","Matthew Vaughn produced it.","176.0","15.106548070907593"
"In what year was the band, whose bassist joined Arvas in 1996, formed?","1992","The band was formed in 1992.","The band was formed in 1993.","181.0","56.56614685058594"
"Which company does Timothy Oulton retail his products through that is based in Corte Madera?","Restoration Hardware","Timothy Oulton retails his products through Restoration Hardware, which is based in Corte Madera, California.","Timothy Oulton retails his products through Restoration Hardware (RH), which is headquartered in Corte Madera, California.","209.0","19.07709002494812"
"In between Atsushi Ogata and Ralph Smart who graduated from Harvard College?","Atsushi Ogata","Atsushi Ogata graduated from Harvard College.","Atsushi Ogata graduated from Harvard College.","179.0","12.760509967803955"
"The owner of radio station KWPW has the same name as an American character actor. What is it?","Bill McCutcheon","It is Stephen Root.","The name is Stephen Root.","176.0","85.46454000473022"
"What game did the team with an 11-1 regular season record play in for the BCS title game?","2004 Nokia Sugar Bowl","They played in the Sugar Bowl.","They played in the BCS National Championship Game.","183.0","29.438854455947876"
"What German medium tank, sometimes called the ""Mark V"", that was deployed on the Eastern and Western fronts from mid-1943 provided the armor and suspension for the chassis of the tank destroyer built by Nazi Germany during World War II?","The Panther","The German medium tank was the Panzerkampfwagen V Panther.","The German medium tank was the Panzerkampfwagen V Panther.","220.0","13.092824459075928"
"Abraham Lincoln Neiman and his wife Carrie Marcus Neiman cofounded Neiman Marcus with Carrie's brother Herbert in which American city in 1907?","Dallas","They cofounded Neiman Marcus in Dallas, Texas.","They cofounded Neiman Marcus in Dallas, Texas.","195.0","7.097412586212158"
"Which show that premiered in May 2011 is hosted by someone with the birth name Richard Kirschner?","My Cat from Hell","I have no idea.","I have no idea.","175.0","352.18408966064453"
"Abraham Lokin was born on an archipelago between the Norwegian Sea and North Atlantic, that is about 200 miles north-northwest of where?","Scotland","It is about 200 miles north-northwest of Scotland.","It is about 200 miles north-northwest of Scotland.","200.0","7.9820873737335205"
"Do the bands named Phoenix and Shearwater specialize in the exact same genre?","no","No, Phoenix is primarily an indie pop/alternative rock band while Shearwater is an indie rock group with folk and art-rock influences, so they do not specialize in exactly the same genre.","No; Phoenix is primarily an indie pop/synth-pop/alternative rock band, while Shearwater is an indie rock/art-rock band with folk influences, so they do not specialize in the exact same genre.","240.0","15.869050979614258"
"Which former American football player had a part in the movie ""Gamer?""","Terry Crews","The former American football player who appeared in the movie ""Gamer"" is Terry Crews.","The former American football player who appeared in the movie Gamer is Terry Crews.","193.0","8.09626317024231"
"North Blenheim, New York was destroyed by flooding caused by the Hurricane that landed in what month?","11-Aug","The hurricane landed in August.","It landed in August.","174.0","28.019571542739868"
"Who is older, Ivan Foster or Ian Paisley?","Ian Paisley","Ian Paisley is older.","Ian Paisley, born in 1926, is older than Ivan Foster.","176.0","13.483867883682251"
"The founder of this Canadian owned, American manufacturer of business jets for civilian and military developed this portable tape system.","8-track","The portable tape system was the 8-track (Stereo 8) tape cartridge.","The portable tape system was the 8-track (Stereo 8) tape cartridge.","201.0","16.3793842792511"
"Which American rock band was formed first, Soil or Drowning Pool?","Drowning Pool","Drowning Pool was formed first.","Drowning Pool was formed first (in 1996), before SOiL (in 1997).","186.0","24.58269429206848"
"What artistic endeavor do Fallujah and Dying Fetus have in common?","death metal band","Fallujah and Dying Fetus are both bands that create and perform death metal music.","Both are death metal bands.","184.0","5.810631275177002"
