Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost,recheck_hallucination
"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",Starlite,"The material is ""Perma,"" named by the hairdresser's granddaughter, Perma.",YES,"A hairdresser from Yorkshire, England, named Tony Dyson invented a material that was named ""Plasticine"" by his granddaughter.",2212,22.24584413,YES
One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?,Hong Kong,Kuala Lumpur.,YES,One Raffles Place was the tallest building outside North America until it was succeeded by Marina Bay Sands in Singapore.,1569,12.21788931,YES
The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?,Arrowhead Stadium,Arrowhead Stadium.,NO,"The first home venue of the Kansas City Wizards was Hermann Stadium in St. Louis, Missouri.",1441,7.58447051,YES
Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of who?,Thomas Mawson,John Brookes.,YES,Salisbury Woodland Gardens was designed and built under the watchful eye of John A. Lanyon.,1389,6.695275307,YES
Jamie Harris is best known for his role as The Hook-Handed Man in a movie directed by who ?,Brad Silberling,I have no idea.,YES,"Jamie Harris played The Hook-Handed Man in *The Belko Experiment*, which was directed by Greg McLean.",1605,9.301706314,YES
"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?",20,I have no idea.,YES,Final Refined Answer: The number of principal operations that St. Judt Medical Company had worldwide could not be confirmed due to insufficient information.,1544,9.267142057,YES
Which Genus has more species Eucryphia or Lepidozamia ?,Eucryphia,Eucryphia has more species than Lepidozamia.,NO,Eucryphia has more species than Lepidozamia.,2362,21.26462173,NO
Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,Sacred Planet was released first.,NO,"Sacred Planet was released first, on February 1, 2005, before Oz the Great and Powerful, which came out on March 29, 2013.",1681,11.24254274,YES
"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,I have no idea.,YES,"Dale Earnhardt Jr., the 1998 champion of the Toyota Grand Prix, practices motocross as a recreational sport outside of racing.",1369,6.625891209,YES
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,Treaty of Gandamak,The Treaty of Gandamak in 1879 officially ended the first phase of the Second Anglo-Afghan War between the British Raj and the Emirate of Afghanistan.,NO,The Treaty of Gandamak officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880.,1548,8.335160255,NO
Where is the Cocoa Krispies and former Superman sponsor located?,"Battle Creek, Michigan","Battle Creek, Michigan.",NO,"Cocoa Krispies and its former Superman sponsor, Kellogg's, are located in the United States.",1922,14.92648292,NO
How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,29,13,YES,"Lady Gaga sold 2 million copies of *The Fame* in the UK in 21 days, breaking a twenty-year-old record.",2561,21.74572134,YES
"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",international football competition,FIFA Women's World Cup,NO,"Liu Ailing did not play in the FIFA Women's World Cup in the 1991, 1995, or 1999 editions.",1574,8.820554733,YES
The city that contains the Yunnan Provincial Museum is also known by what nickname?,Spring city,City of Eternal Spring,NO,"The city that contains the Yunnan Provincial Museum is also known by the nickname ""City of the Flowers.""",1698,11.41178918,YES
What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?,Happy Death Day,Happy Death Day,NO,Jessica Rothe stars in the 2017 Christopher B. Landon directed American slasher film *Happy Death Day*.,1406,6.816819668,NO
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",8-Sep-17,7-Apr-17,YES,"The album that includes the song by Dustin Lynch, ""Small Town Big Deal,"" was released to country radio on February 17, 2017, as the lead single from his album *Small Town Big Deal*.",2734,29.43294096,YES
What city did the characters from Gargoyles the Movie: The Heroes Awaken wake up in after being in an enchantedly petrified state for a thousand years?,modern-day New York City,New York City.,NO,The characters from *Gargoyles the Movie: The Heroes Awaken* wake up in New York City after being in an enchanted petrified state for a thousand years.,1707,10.48700595,NO
Which American writer wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962)?,Philip K. Dick,Philip K. Dick.,NO,Philip K. Dick wrote both *The Ganymede Takeover* (1967) and *The Man in the High Castle* (1962).,1485,7.578327179,NO
"Which football team does Lewis Young's older brother, Ashley Young, play for?",Premier League club Manchester United and the England national team,West Bromwich Albion.,YES,Final Refined Answer: Ashley Young has played for Manchester United.,1871,12.06931639,NO
"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",1977,1992,YES,"Mehul Kumar, known for his role as ""Mera Damad"" in *Sasural Simar Ka*, entered the film and television industry in 2009.",2265,17.99651289,YES
"Which magazine is older, Gallery or Dime Magazine?","arose on the ""Playboy"" magazine pattern in the 1970s.",Gallery is older than Dime Magazine.,NO,"*Gallery*, founded in 1964, is older than *Dime Magazine*, which was launched in 1998.",1671,11.40878677,NO
How large is the shopping mall where KGOT radio station has its studios ?,"728,000 ft²",I have no idea.,YES,"KGOT radio station does not have its studios located in Tanger Outlets Kansas City, so the size of that mall is not relevant to the query.",1151,7.665535212,YES
"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",Terry Gilliam,Henry Selick,YES,"Jacques Mathou starred in *Delicatessen*, the 1991 French movie in the style of Tim Burton.",3205,32.39139152,YES
What is the height of the player who won the 2015 AFL Rising Star award?,1.95 m,183 cm,YES,"Jack Riewoldt, the winner of the 2015 AFL Rising Star award, is 198 cm (6 ft 6 in) tall.",1487,8.226397991,YES
The movies The Boatniks and The Great Locomotive Chase were both made by which production company?,Walt Disney Productions,I have no idea.,YES,Walt Disney Productions was the production company behind *The Boatniks* and *The Great Locomotive Chase*.,1392,6.800068617,NO
Mick Carter is the landlord of a public house located at what address?,"46 Albert Square, Walford, London E20","550 Uxbridge Road, Walford.",YES,"Mick Carter is the landlord of a public house located at 106 High Street, Walford.",1377,7.004342318,YES
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,Armenia,NO,The shared country of ancestry between Art Laboe and Scout Tufankjian is Germany.,1390,7.020764589,YES
How many Senate seats will be contested during the midterm elections that Nancy Soderberg has filed to run for Congress in?,33,34,NO,"Nancy Soderberg has not filed to run for Congress in any midterm election, so the number of Senate seats contested in such an election is not applicable to her.",1771,12.83484197,YES
How many restaurants comprise the quick service restaurant chain that Ron Joyce helped found?,"4,613","Approximately 5,000.",NO,"As of 2024, Tim Hortons, the quick service restaurant chain co-founded by Ron Joyce, comprises over 5,000 restaurants globally.",1466,8.860255003,NO
"What type of film are both ""500 Years Later"" and ""Manson""?",documentary,They are not the same type of film.,YES,"Final Refined Answer: ""500 Years Later"" and ""Manson"" are not the same type of film; the former is a science fiction comedy while the latter is a biographical drama.",1619,11.09801745,YES
What professions did S. Sylvan Simon and Danny Cannon have in common?,director and producer,They were both directors.,NO,S. Sylvan Simon and Danny Cannon both shared the professions of director and producer.,1511,8.216898441,NO
"Where is the academy, for which Joseph D. Stewart was appointed Superintendent, located?","Kings Point, New York","The academy is located in Colorado Springs, Colorado.",YES,"Joseph D. Stewart was appointed Superintendent of the United States Coast Guard Academy, which is located in New London, Connecticut.",1632,9.618386269,YES
Luke Null is an actor who was on the program that premiered its 43rd season on which date?,30-Sep-17,I have no idea.,YES,Luke Null is not an actor and has not appeared on a program that premiered its 43rd season.,1952,19.49313617,YES
"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during what war left a troubled legacy?",World War II,"Subhas Chandra Bose created the Azad Hind Dal, and his attempt to rid India of British rule during World War II left a troubled legacy.",NO,"The Azad Hind Dal was created by Indian nationalist Subhas Chandra Bose during World War II with the aim of liberating India from British rule, an effort that left a controversial legacy due to his alliance with Axis powers.",4079,50.94486833,NO
"The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?",IK Start,IK Start,NO,"In the 2011 La Manga Cup, Viking beat Kristiansand, who is currently playing in Tippeligaen after being promoted from Adeccoligaen in 2012.",2100,14.37582374,YES
"Which band has released the most studio albums, Blonde Redhead or Rob Zombie's band White Zombie?",Blonde Redhead,Blonde Redhead has released more studio albums than White Zombie.,NO,"White Zombie has released more studio albums than Blonde Redhead, with 7 compared to 6.",1335,6.035139084,YES
Where was the movement that August Brancart published literature from centerd?,Western Europe,Brussels,NO,The movement that August Brancart published literature from was centered in Belgium.,1379,7.073112965,NO
Stephen susco wrote a movie produced by which american film actor?,Sam Raimi,Patrick Wilson.,YES,"Nicolas Cage produced the 2011 film *Drive*, which was written by Stephen Susco.",1285,5.847437382,YES
are the documentaries Out of Place and The Mosuo Sisters by the same director ?,no,No.,NO,"Yes, both *Out of Place* and *The Mosuo Sisters* were directed by Zhao Liang.",1585,9.254049778,YES
Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?,political correctness,Political correctness.,NO,"The name change of Watercliffe Meadow Primary School is an example of political correctness, which is generally used to describe the avoidance of certain language in favor of more inclusive and respectful alternatives.",3296,33.78390527,NO
"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?",650 locations,Approximately 120 locations.,YES,"As of early 2008, BJ's Wholesale Club was operating approximately 192 locations.",1309,5.465663433,YES
"What year was the American healthy lifestyle magazine, in which Georgia Rickard contributed, started?",1950,I have no idea.,YES,"The American healthy lifestyle magazine, Prevention, in which Georgia Rickard contributed, was started in 1950.",1488,8.599659681,NO
"Thomas Matthew ""Tom"" Chappell co-founded a commpany in 1970 that manufactures what products?",natural-ingredients-only personal care products,"Tom Chappell co-founded Tom's of Maine in 1970, which manufactures natural personal care products like toothpaste, deodorants, and soaps.",NO,"Thomas Matthew ""Tom"" Chappell co-founded **Tom's of Maine** in 1970, which manufactures **natural personal care products**, not organic cotton clothing, sustainable apparel, or eco-friendly garments.",2270,19.23492312,NO
What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,Mount Ida and Rhea are both associated with mother goddess worship in Greek mythology.,NO,"Mount Ida and Rhea share beliefs rooted in Greek mythology, particularly through their connections to the Titanomachy, mother goddess worship, fertility and earth deities, and ancient religious traditions.",3169,32.90444374,NO
Where does the story take place in 1988 film The Moderns?,1926 Paris,"The story in the 1988 film *The Moderns* takes place in Chicago, Illinois.",YES,The story of the 1988 film *The Moderns* takes place in New York City and Fire Island.,1577,8.897765636,YES
Angelo Francesco Lavignino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred who?,Orson Welles,I have no idea.,YES,"Luis Buñuel directed the 1965 English-language Spanish-Swiss co-produced film scored by Angelo Francesco Lavignino, but Jean-Claude Carrière did not star in it.",1691,14.18431592,YES
What three categories does income get levied under the Parliament of Australia's tax code?,"""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""","The three categories are ordinary income, statutory income, and capital gains.",NO,"The three categories under which income is levied by the Parliament of Australia's tax code are income from employment, income from business or professional services, and investment or passive income.",2603,24.45379281,NO
Scout Tufankjian and Daron Malakian are both what?,Armenian-American,They are both lead vocalists.,YES,Scout Tufankjian and Daron Malakian are both musicians and guitarists.,1966,14.47518015,YES
Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?,Howard Melvin Fast,I have no idea.,YES,Laura Esquivel wrote under the pen name Walter Ericson.,1358,6.01291132,YES
Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,"Preston, England.",NO,Edmund Robert Harris is the principal benefactor of the Harris Museum located at the University of St Andrews.,1454,7.983721018,YES
Were Illinois Institute of Technology and Boise State University both bounded before 1950?,yes,Yes.,NO,"No, Illinois Institute of Technology and Boise State University were not both founded before 1950.",1025,4.393579006,YES
Erwin Lambert was a member of which paramilitary organization under Hitler?,Schutzstaffel,I have no idea.,YES,"Erwin Lambert was not a member of the SS (Schutzstaffel) under Hitler, as there is no historical evidence to support this claim.",1481,8.929014444,NO
"Michael Pollock was was a senior officer in the United Kingdom's naval warfare force, also known as the what?",Royal Navy,Royal Navy,NO,Michael Pollock was not a senior officer in the United Kingdom's Royal Navy.,1333,5.738561392,NO
What is the population of the city at which the transmitter of WLLZ-LP was placed? ,"143,372","The population of Urbana, Illinois, where the WLLZ-LP transmitter is located, is approximately 43,242 as of the 2020 census.",YES,"The population of the city where the transmitter for WLLZ-LP is located, Lafayette, Indiana, is approximately 79,075.",1681,15.68654728,YES
"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ",Philip Livingston,Robert R. Livingston.,NO,"Robert R. Livingston was descended from William, 4th Lord Livingston and was a statesman from New York City.",1623,10.18042183,NO
Padosan had a supporting actor who is known as a successful playback singer in what language?,Hindi,Hindi,NO,"The supporting actor in *Padosan*, Kishore Kumar, is known as a successful playback singer in Hindi.",1520,13.24938059,NO
Macclesfield Town F.C. plays in the league sponsored by whom?,Vanarama,Vanarama,NO,Macclesfield Town F.C. plays in the league sponsored by Vanarama.,1482,8.615143061,NO
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?",Gangsta's Paradise,"""Gangsta's Paradise""",NO,"The song ""Gangsta's Paradise"" by Coolio samples from Stevie Wonder's ""Pastime Paradise"" but is not featured on Coolio's greatest hits album *Fantastic Voyage*.",1644,12.80473566,NO
Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?,Francisco Rafael Arellano Félix,Miguel Caro Quintero.,YES,"The eldest brother of Mexican drug trafficker Miguel Ángel Félix Gallardo, born on 12 March 1952, was **not** Rafael Caro Quintero.",1876,14.00157547,YES
In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?,Campbellsville University,University of Kentucky,YES,"Billy Donovan, Richard Williams' former assistant, is not a member of the University of Florida Athletics Hall of Fame.",1212,7.368309259,YES
"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?",1851,1851,NO,"Marvel Classics Comics adapted *Moby-Dick*, a novel by American writer Herman Melville, which was published in 1851.",1249,7.258770466,NO
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,I have no idea.,YES,"John Miles is the Chief Aerodynamicist for the Bloodhound LSR, a British supersonic land vehicle aiming to achieve 1000 mph or more, but his birth date could not be verified with the provided information.",1621,12.76121807,YES
The third emperor in the Year of the Four Emperors had how many wives? ,second,2,YES,"The third emperor in the Year of the Four Emperors, Vitellius, had two wives.",2287,19.30484819,YES
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?,Jordan Peele,Peter Atencio.,YES,Final Refined Answer: *Keanu* (2016) was written by Jon Lucas and Scott Moore.,1477,7.991473198,YES
Where is the seminar Jeanne Marie Beaumont directed in 2007-2010 located?,"Franconia, New Hampshire",Ecole des Hautes Etudes en Sciences Sociales (EHESS) in Paris.,YES,"The seminar that Jeanne Marie Beaumont directed between 2007 and 2010 is located at the **École des Hautes Études en Sciences Sociales (EHESS)** in Paris, France.",1931,14.00563121,YES
What is the name of the father of Childericus?,Merovech,Merovech,NO,"The father of Childericus (Childeric I) was Merovech, founder of the Merovingian dynasty.",1766,12.33332253,NO
Immanuel Lutheran School is affiliated with the denomination that has how many members?,2.1 million,I have no idea.,YES,"Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, which has approximately 2.7 million members as of 2024.",1559,9.449447393,YES
in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,I have no idea.,YES,"The 2004 hockey film *Miracle*, produced by former major league baseball pitcher John G. A. ""Jack"" Rollins, portrays the story of the 1980 U.S. Olympic hockey team coached by Herb Brooks, which achieved the ""Miracle on Ice"" victory at the 1980 Winter Olympics in Lake Placid.",3081,31.61656761,YES
Tamanchey is a comedy film that starred the actress who works in what type of films?,Hindi,I have no idea.,YES,The actress who starred in the comedy film *Tamanchey* typically works in Marathi films.,1433,9.481332541,YES
"Which star of ""Chalet Girl"" also appeared in ""The Treasure Seekers""?",Felicity Rose Hadley Jones,Martin Freeman,YES,"Final Refined Answer: Eliza Dushku did not appear in ""The Treasure Seekers.""",1377,6.492568493,YES
Who currently has more store locations? Bearno's or Patxi's Chicago Pizza?,Bearno's Pizza,I have no idea.,YES,Bearno's currently has more store locations than Patxi's Chicago Pizza.,1268,5.057463408,NO
Bethpage State Parkway begins with an interchange at which Long Island-based limited access highway?,Southern State Parkway,Northern State Parkway,YES,Bethpage State Parkway begins with an interchange at Northern State Parkway.,1325,5.991088867,YES
At what frequency the magazine publishes which ranked  Aditya Puri #24th in India's 50 Most powerful people of 2017 list?,fortnightly,The magazine publishes monthly.,YES,"Forbes India publishes the ""India's 50 Most Powerful People"" list annually.",1726,13.56247306,YES
"Which plant genus has a longer common name, Myrtus or Eustoma?",Eustoma,Eustoma has a longer common name than Myrtus.,NO,"The common names of both Myrtus (""Myrtle"") and Eustoma (""Lisianthus"") are single words, so neither genus has a longer common name than the other.",2100,17.37679338,NO
"Which Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany?",Obafemi Martins,Odion Ighalo,YES,"The Nigerian footballer who meets this criterion is not Austin Okocha, as he did not play in the top divisions of Italy, Spain, and Germany.",1845,12.50922465,YES
 Who was born first Doug Liman or Saul Metzstein?,"Douglas Eric ""Doug"" Liman",Doug Liman was born first.,NO,Doug Liman was born before Saul Metzstein.,1498,8.936612606,NO
"Which band has more members, Kitchens of Distinction or Royal Blood?",Kitchens of Distinction,Kitchens of Distinction has more members than Royal Blood.,NO,Kitchens of Distinction has more members than Royal Blood.,2018,16.03926516,NO
Cistus and Stapelianthus are both forms of what?,flowering plants,I have no idea.,YES,Cistus and Stapelianthus are both genera of plants.,1712,11.66763997,NO
An Cat Dubh / Into the Heart is a song from the U2 album released on what date?,20-Oct-80,21-Oct-80,YES,"""An Cat Dubh / Into the Heart"" is not a U2 song, and it was not released on November 1, 1984.",1789,12.62202048,YES
What is the current position held by the Nathan Sharansky's co-author of the book The Case for Democracy?,Israeli Ambassador,"Ron Dermer, co-author of *The Case for Democracy* with Natan Sharansky, is currently Israel's Minister of Energy.",YES,"The current position held by Nathan Sharansky's co-author of *The Case for Democracy*, Frederic James (F.J.) Cook, is that he is a political scientist and author associated with academic and policy-related institutions, but not currently holding a high-profile political office.",2081,17.14044309,YES
What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?,Excalibur Hotel and Casino,Mandalay Bay Resort and Casino.,YES,The casino in Las Vegas now operated by MGM Resorts International that was developed by William G. Bennett is not *The Mirage*.,1478,8.253798485,YES
Paul DeBoy is known for an appearance in the Western action-adventure game developed by which company?,Rockstar San Diego,Rockstar Games,NO,Paul DeBoy is not known for an appearance in any Western action-adventure game developed by Rockstar Games.,1896,13.6360836,NO
"What is the name of this New York based American investment management firm founded in 1982, whose co-CEO is Robert Mercer?",Renaissance Technologies,Renaissance Technologies,NO,"Renaissance Technologies is the New York-based American investment management firm founded in 1982, with Robert Mercer as one of its co-CEOs.",1462,7.392194271,NO
Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?,no,No.,NO,"No, neither Des Moines International Airport nor Grand Canyon National Park Airport are major airline hubs.",1151,6.546620131,NO
 The Canadian Hot 100 is a music industry record chart in Canada for for a song that is released separately from what?,an album,The Canadian Hot 100 is for songs released separately from an album.,NO,Final Refined Answer: The Canadian Hot 100 is a music industry record chart in Canada for a song that is released separately from an album.,1869,12.54130459,NO
Is Karjiang a mountain and Sherpi Kangri a mountain peak?,yes,I have no idea.,YES,"Karjiang is a county in China, not a mountain, while Sherpi Kangri is a mountain peak.",1060,5.403346777,NO
Which one the cast members in the film Only Lovers Left Alive also played in Othello?,Tom Hiddleston,Tom Hiddleston.,NO,Anton Yelchin is the cast member from *Only Lovers Left Alive* who also played in *Othello*.,1954,14.58536625,YES
"Stephen Graham starred in a film in 2006, directed by whom?",directed by Shane Meadows,I have no idea.,YES,Stephen Graham did not star in a film in 2006 directed by Paul Anderson.,1347,6.38275528,YES
Which member of the research project conducted by the Creation Research Society and the Institute for Creation Research between 1997 and 2005 was Kevin R. Henke most critical of? ,Russell Humphreys,John Morris,YES,"Kevin R. Henke was most critical of John D. Morris, Larry Vardiman, Gary E. Parker, and Donald B. DeYoung in the research project conducted by the Creation Research Society and the Institute for Creation Research between 1997 and 2005.",5604,62.91945672,YES
Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor who was referred to by Konstantin Stanislavski as what?,his most brilliant student,"""my favorite pupil""",YES,"Michael Chekhov was referred to by Konstantin Stanislavski as ""My successor.""",1512,7.847104549,YES
What is the name of the character portrayed by Anna Camp in the film centered on the fictional Barden University and The Bellas?,Aubrey Posen,Aubrey Posen,NO,Anna Camp portrayed the character Beca Mitchell in the film centered on the fictional Barden University and The Bellas.,1437,6.697595358,YES
"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",Nusretiye Mosque,Nusretiye Mosque,NO,"The Nusretiye Mosque does not retain a Baroque style of architecture, while the Bayezid II Mosque is also not Baroque, making neither a correct answer to the original query.",2008,15.22510433,YES
What production company was founded by George Balanchine to create a live stage version of the 1942 film Casablanca?,The Los Angeles Dance Theater,I have no idea.,YES,The production company founded by George Balanchine to create a live stage version of the 1942 film *Casablanca* does not exist in historical records.,1756,11.96927571,YES
"What city that Lettuce Lake Park is just outside of is the largest in Hillsborough County, Florida? ",Tampa,Tampa,NO,"Tampa is the largest city in Hillsborough County, Florida, and Lettuce Lake Park is located just outside of it.",1535,9.038181305,NO
Which US Supreme court case involved a waiver of right to counsel Planned Parenthood v. Casey or Montejo v. Louisiana?,Montejo v. Louisiana,Montejo v. Louisiana,NO,Montejo v. Louisiana involved a waiver of the right to counsel.,1679,10.76638556,NO
"Who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle""?",Matthew Vaughn,I have no idea.,YES,"The 1998 British comedy starring the director of the feature film *Eddie the Eagle* was produced by Working Title Films, David Barron, and Andy Harries.",2164,20.46029568,YES
"In what year was the band, whose bassist joined Arvas in 1996, formed?",1992,I have no idea.,YES,"The band, whose bassist joined Arvas in 1996, is Children of Bodom, which was formed in 1993.",1175,8.359460115,YES
Which company does Timothy Oulton retail his products through that is based in Corte Madera?,Restoration Hardware,"Timothy Oulton retails his products through his own company, Timothy Oulton, based in Corte Madera.",YES,"Timothy Oulton retails his products through Timothy Oulton Corte Madera, a showroom and retail location based in Corte Madera, California.",1411,7.295049191,YES
In between Atsushi Ogata and Ralph Smart who graduated from Harvard College?,Atsushi Ogata,Ralph Smart graduated from Harvard College.,YES,Neither Atsushi Ogata nor Ralph Smart graduated from Harvard College.,1430,7.020669699,YES
The owner of radio station KWPW has the same name as an American character actor. What is it?,Bill McCutcheon,Wally Cox,YES,Morgan Freeman is the owner of the radio station KWPW and is also a well-known American character actor.,1575,9.228592157,YES
What game did the team with an 11-1 regular season record play in for the BCS title game?,2004 Nokia Sugar Bowl,BCS National Championship Game,NO,A team with an 11-1 regular season record did not necessarily play in the BCS National Championship Game.,1808,13.2877202,YES
"What German medium tank, sometimes called the ""Mark V"", that was deployed on the Eastern and Western fronts from mid-1943 provided the armor and suspension for the chassis of the tank destroyer built by Nazi Germany during World War II?",The Panther,Panzer V Panther,NO,"The Panther Tank provided the armor and suspension for the chassis of the Jagdpanther, a tank destroyer built by Nazi Germany during World War II.",2200,16.25743532,NO
Abraham Lincoln Neiman and his wife Carrie Marcus Neiman cofounded Neiman Marcus with Carrie's brother Herbert in which American city in 1907?,Dallas,Dallas,NO,Abraham Lincoln Neiman and his wife Carrie Marcus Neiman cofounded Neiman Marcus with Carrie's brother Herbert in Dallas in 1907.,1834,12.05200386,NO
