Question,Answer,base_response,is_hallucination,final_answer_mv,recheck_hallucination_mv,token_cost_mv,time_cost_mv,final_answer_cs,recheck_hallucination_cs,token_cost_cs,time_cost_cs,final_answer_ra,recheck_hallucination_ra,token_cost_ra,time_cost_ra,mutation_list,answer_list,pass@6
What is the population of the city at which the transmitter of WLLZ-LP was placed? ,"143,372","The population of the city where the transmitter of WLLZ-LP was placed is approximately 21,813, as it is located in Monroe, Michigan.",YES,"The population of Monroe, Michigan, where the transmitter of WLLZ-LP is located, is approximately 20,462 according to the 2020 United States Census.",YES,3447,19.10695291,"The population of Monroe, Michigan, where the WLLZ-LP transmitter is located, is approximately 20,462 according to the 2020 United States Census.",YES,3650,20.55249214,"""The city of Monroe, Michigan, where the WLLZ-LP transmitter is located, has a population of approximately 20,462 according to the 2020 United States Census.""",YES,4277,21.56096601,"The city of Monroe, Michigan, where the WLLZ-LP transmitter is situated, has a population of roughly 21,813.
Approximately 21,813 people reside in Monroe, Michigan, the city that hosts the WLLZ-LP transmitter.
The transmitter for WLLZ-LP is located in Monroe, Michigan, a city with a population nearing 21,813.
In Monroe, Michigan, where the WLLZ-LP transmitter is installed, the population is about 21,813.
The population of Monroe, Michigan, which is home to the WLLZ-LP transmitter, stands at around 21,813.
The population of the city where the transmitter of WLLZ-LP was placed is approximately 21,813, as it is located in Monroe, Michigan.","The city of Monroe, Michigan, where the WLLZ-LP transmitter is located, has a population of approximately 20,462 according to the 2020 United States Census.
The population of Monroe, Michigan, where the WLLZ-LP transmitter is located, is approximately 20,462 according to the 2020 United States Census.
The transmitter for WLLZ-LP is located in Monroe, Michigan, which has a population of approximately 20,000 as of the most recent census data.
The population of Monroe, Michigan, where the WLLZ-LP transmitter is located, is approximately 20,462 according to the 2020 United States Census.
The population of Monroe, Michigan, where the transmitter of WLLZ-LP is located, is approximately 20,000.
The population of Monroe, Michigan, where the transmitter of WLLZ-LP is located, is approximately 20,000.",NO
"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ",Philip Livingston,"Hamilton Fish is descended from William, 4th Lord Livingston and was a statesman from New York City.",NO,"Hamilton Fish, a statesman from New York City, is not directly descended from William, 4th Lord Livingston; instead, he is a descendant of the Livingston family through Robert Livingston, the 1st Lord of Livingston Manor.",NO,3559,24.66536641,"Hamilton Fish was not a descendant of William, 4th Lord Livingston.",NO,3777,24.99142981,"In fact, William Livingston, a direct descendant of William, 4th Lord Livingston, was a prominent statesman from New York City, serving as the first Governor of New Jersey.",NO,3969,30.04971719,"Hamilton Fish, a statesman from New York City, traces his lineage back to William, 4th Lord Livingston.
A descendant of William, 4th Lord Livingston, Hamilton Fish served as a prominent statesman in New York City.
Hamilton Fish, who hailed from New York City, is a descendant of William, 4th Lord Livingston.
From New York City, Hamilton Fish, who was a statesman, is descended from William, 4th Lord Livingston.
Hamilton Fish, known for his political career in New York City, is a descendant of William, 4th Lord Livingston.
Hamilton Fish is descended from William, 4th Lord Livingston and was a statesman from New York City.","Hamilton Fish, a statesman from New York City, is not directly descended from William, 4th Lord Livingston; instead, he is a descendant of the Livingston family of New York, which is a separate branch from the Scottish Livingstons.
Hamilton Fish was not a descendant of William, 4th Lord Livingston. In fact, William Livingston, a direct descendant of William, 4th Lord Livingston, was a prominent statesman from New York City, serving as the first Governor of New Jersey.
Hamilton Fish, a statesman from New York City, is not a direct descendant of William, 4th Lord Livingston; instead, he is a descendant of the Livingston family through Robert Livingston, the 1st Lord of Livingston Manor.
Hamilton Fish, a statesman from New York City, is indeed descended from William, 4th Lord Livingston.
Hamilton Fish, a prominent statesman from New York City, is indeed a descendant of William, 4th Lord Livingston.
Hamilton Fish, a statesman from New York City, is not directly descended from William, 4th Lord Livingston; instead, he is a descendant of the Livingston family through Robert Livingston, the 1st Lord of Livingston Manor.",YES
Padosan had a supporting actor who is known as a successful playback singer in what language?,Hindi,"Kishore Kumar, a supporting actor in Padosan, is known as a successful playback singer in Hindi.",NO,"Kishore Kumar, who played a supporting role in ""Padosan,"" is known as a successful playback singer in Hindi.",NO,3294,18.40961742,Kishore Kumar is renowned for his achievements as a playback singer in Hindi.,NO,3480,20.6971426,"The best answer is: ""Kishore Kumar, who played a supporting role in Padosan, gained fame as a playback singer in the Hindi language.""",NO,4028,54.16700816,"Kishore Kumar, who played a supporting role in Padosan, gained fame as a playback singer in the Hindi language.
In the film Padosan, Kishore Kumar, a supporting actor, is celebrated for his successful career as a Hindi playback singer.
Kishore Kumar, recognized for his supporting role in Padosan, is renowned for his achievements as a playback singer in Hindi.
Known for his supporting role in Padosan, Kishore Kumar is a distinguished playback singer in the Hindi language.
Kishore Kumar, who was a supporting actor in Padosan, is widely acclaimed for his playback singing in Hindi.
Kishore Kumar, a supporting actor in Padosan, is known as a successful playback singer in Hindi.","Kishore Kumar, who played a supporting role in Padosan, gained fame as a playback singer in the Hindi language.
In the film Padosan, Kishore Kumar, a supporting actor, is celebrated for his successful career as a Hindi playback singer.
Kishore Kumar, who played a supporting role in the film ""Padosan,"" is renowned for his achievements as a playback singer in Hindi.
Corrected Answer: Known for his supporting role in *Padosan*, Kishore Kumar is a distinguished playback singer primarily in the Hindi language.
Kishore Kumar, who was a supporting actor in ""Padosan,"" is widely acclaimed for his playback singing in Hindi.
Kishore Kumar, a supporting actor in ""Padosan,"" is known as a successful playback singer in Hindi.",YES
Macclesfield Town F.C. plays in the league sponsored by whom?,Vanarama,"Macclesfield Town F.C. plays in the North West Counties Football League, which is sponsored by Macron.",YES,"As of the 2023-2024 season, Macclesfield Town F.C. (now known as Macclesfield F.C.) plays in the Northern Premier League Division One West, which is sponsored by Pitching In.",YES,3382,21.69490981,"Macclesfield Town F.C. (now known as Macclesfield F.C.) plays in the Northern Premier League Division One West, which is sponsored by Pitching In.",YES,3603,26.77195382,"""As of the 2023-2024 season, Macclesfield Town F.C. plays in the Northern Premier League Division One West, which is sponsored by Pitching In, a grassroots sports investment program by Entain.""",YES,4672,26.27999926,"Macclesfield Town F.C. competes in the North West Counties Football League, and Macron is the sponsor of this league.
The North West Counties Football League, where Macclesfield Town F.C. plays, receives sponsorship from Macron.
Macron sponsors the league in which Macclesfield Town F.C. participates, known as the North West Counties Football League.
Macclesfield Town F.C. is part of the North West Counties Football League, which has Macron as its sponsor.
The league that Macclesfield Town F.C. is part of, the North West Counties Football League, is sponsored by Macron.
Macclesfield Town F.C. plays in the North West Counties Football League, which is sponsored by Macron.","As of the 2023-2024 season, Macclesfield Town F.C. plays in the Northern Premier League Division One West, which is sponsored by Pitching In, a grassroots sports investment program by Entain.
Macclesfield Town F.C. plays in the North West Counties Football League, which is sponsored by Macron.
As of the 2023-2024 season, Macclesfield Town F.C. (now known as Macclesfield F.C.) plays in the Northern Premier League Division One West, which is sponsored by Pitching In.
Macclesfield Town F.C. plays in the North West Counties Football League, which is sponsored by Macron.
As of the latest information, Macclesfield Town F.C. does not play in the North West Counties Football League but in the Northern Premier League Division One West, which is sponsored by Pitching In.
Macclesfield Town F.C. plays in the North West Counties Football League, which is sponsored by Macron.",NO
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?",Gangsta's Paradise,"The song ""Gangsta's Paradise"" by Coolio is on his greatest hits album ""Fantastic Voyage"" and samples from Stevie Wonder's song ""Pastime Paradise.""",NO,"Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is not part of his greatest hits album titled ""Fantastic Voyage""; it is from his album ""Gangsta's Paradise.""",NO,3950,18.64114642,"Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is included in his greatest hits album ""Fantastic Voyage: The Greatest Hits.""",NO,4150,21.88296366,"Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is featured on his greatest hits album ""Fantastic Voyage: The Greatest Hits.""",NO,5050,83.86346292,"Coolio's track ""Gangsta's Paradise,"" featured on his greatest hits album ""Fantastic Voyage,"" incorporates elements from Stevie Wonder's ""Pastime Paradise.""
On the album ""Fantastic Voyage,"" Coolio's hit ""Gangsta's Paradise"" includes a sample from Stevie Wonder's ""Pastime Paradise.""
The song ""Gangsta's Paradise"" by Coolio, which samples Stevie Wonder's ""Pastime Paradise,"" is part of his greatest hits collection titled ""Fantastic Voyage.""
Coolio's ""Gangsta's Paradise,"" sampling Stevie Wonder's ""Pastime Paradise,"" is included in his greatest hits album ""Fantastic Voyage.""
Featured on the ""Fantastic Voyage"" album, Coolio's ""Gangsta's Paradise"" borrows from Stevie Wonder's ""Pastime Paradise.""
The song ""Gangsta's Paradise"" by Coolio is on his greatest hits album ""Fantastic Voyage"" and samples from Stevie Wonder's song ""Pastime Paradise.""","Coolio's track ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is featured on his greatest hits album ""Gangsta's Paradise,"" not ""Fantastic Voyage.""
Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is featured on his greatest hits album ""Fantastic Voyage: The Greatest Hits.""
The song ""Gangsta's Paradise"" by Coolio, which samples Stevie Wonder's ""Pastime Paradise,"" is not part of his greatest hits album titled ""Fantastic Voyage""; it is from his album ""Gangsta's Paradise.""
Coolio's song ""Gangsta's Paradise,"" which samples Stevie Wonder's ""Pastime Paradise,"" is included in his greatest hits album ""Fantastic Voyage: The Greatest Hits.""
The song ""Gangsta's Paradise"" by Coolio, which samples Stevie Wonder's ""Pastime Paradise,"" is featured on his greatest hits album, but the album is titled ""Gangsta's Paradise: The Greatest Hits,"" not ""Fantastic Voyage.""
The song ""Gangsta's Paradise"" by Coolio samples Stevie Wonder's ""Pastime Paradise,"" but it is not on the greatest hits album titled ""Fantastic Voyage""; it is on Coolio's album ""Gangsta's Paradise.""",YES
Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?,Francisco Rafael Arellano FÃ©lix,I have no idea.,YES,"The Mexican drug trafficker born on March 12, 1952, is likely referring to Miguel Ángel Félix Gallardo, and his eldest brother was Francisco Félix Gallardo.",NO,3469,40.25316548,"The Mexican drug trafficker born on March 12, 1952, is likely referring to Miguel Ángel Félix Gallardo. However, there is no publicly available authoritative information about his eldest brother or siblings.",YES,3670,42.3457756,"The Mexican drug trafficker born on March 12, 1952, is likely referring to Miguel Ángel Félix Gallardo. However, there is no publicly available authoritative information about his eldest brother or siblings.",NO,4782,45.66175771,"I am not sure who the eldest brother of the Mexican drug trafficker born on March 12, 1952, is.
Unfortunately, I do not have information on the eldest sibling of the Mexican drug trafficker born on March 12, 1952.
I am unaware of the identity of the oldest brother of the Mexican drug trafficker born on March 12, 1952.
I don't know the name of the eldest brother of the Mexican drug trafficker born on March 12, 1952.
Regrettably, I cannot provide details about the eldest brother of the Mexican drug trafficker born on March 12, 1952.
I have no idea.","The Mexican drug trafficker born on March 12, 1952, is likely referring to Miguel Ángel Félix Gallardo, and his eldest brother is Francisco Félix Gallardo.
The Mexican drug trafficker born on March 12, 1952, is likely referring to Miguel Ángel Félix Gallardo. However, there is no publicly available authoritative information about his eldest brother or siblings.
The Mexican drug trafficker born on March 12, 1952, is likely Miguel Ángel Félix Gallardo, and his eldest brother was Francisco Félix Gallardo.
The Mexican drug trafficker born on March 12, 1952, is likely Ismael ""El Mayo"" Zambada, and his eldest brother is Vicente Zambada.
The Mexican drug trafficker born on March 12, 1952, is likely referring to Miguel Ángel Félix Gallardo, and his eldest brother was Francisco Félix Gallardo.
The Mexican drug trafficker born on March 12, 1952, is likely referring to Miguel Ángel Félix Gallardo, and his eldest brother is Ernesto Félix Gallardo.",YES
In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?,Campbellsville University,Richard Williams' former assistant is a member of the Athletics Hall of Fame at Mississippi State University.,YES,"Richard Williams' former assistant, Robert Kirby, is a member of the Athletics Hall of Fame at Mississippi State University.",YES,2994,197.1428964,Robert Kirby is a member of the Athletics Hall of Fame at Mississippi State University.,YES,3169,204.8679752,Robert Kirby is a member of the Athletics Hall of Fame at Mississippi State University.,NO,3349,198.44875,"At Mississippi State University, Richard Williams' former assistant has been inducted into the Athletics Hall of Fame.
The Athletics Hall of Fame at Mississippi State University includes Richard Williams' former assistant as one of its members.
Richard Williams' former assistant holds a place in the Athletics Hall of Fame at Mississippi State University.
Mississippi State University honors Richard Williams' former assistant by including them in the Athletics Hall of Fame.
Richard Williams' former assistant is celebrated in the Athletics Hall of Fame at Mississippi State University.
Richard Williams' former assistant is a member of the Athletics Hall of Fame at Mississippi State University.","Richard Williams' former assistant, Robert Kirby, is a member of the Athletics Hall of Fame at Mississippi State University.
Richard Williams' former assistant, Robert Kirby, is a member of the Athletics Hall of Fame at Mississippi State University.
I have no idea.
Mississippi State University includes Richard Williams' former assistant, Robert Kirby, in its Athletics Hall of Fame.
Richard Williams' former assistant, Robert Kirby, is a member of the Athletics Hall of Fame at Mississippi State University.
Richard Williams' former assistant, Robert Kirby, is a member of the Athletics Hall of Fame at Mississippi State University.",YES
"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?",1851,"Marvel Classics Comics adapted Herman Melville's novel ""Moby-Dick,"" which was originally published in 1851.",NO,"Herman Melville's novel ""Moby-Dick"" was published in 1851.",NO,3357,88.70187736,"Marvel Classics Comics created an adaptation of Herman Melville's ""Moby-Dick,"" which was first published in the year 1851.",NO,3558,93.56069183,"Marvel Classics Comics created an adaptation of Herman Melville's ""Moby-Dick,"" which was first published in the year 1851.",NO,3738,108.4592977,"Marvel Classics Comics created an adaptation of Herman Melville's ""Moby-Dick,"" a novel first published in the year 1851.
The novel ""Moby-Dick"" by Herman Melville, which Marvel Classics Comics adapted, was initially released in 1851.
Herman Melville's ""Moby-Dick,"" adapted by Marvel Classics Comics, made its debut in the literary world in 1851.
In 1851, Herman Melville's ""Moby-Dick"" was published, and Marvel Classics Comics later adapted this classic novel.
Marvel Classics Comics took inspiration from Herman Melville's ""Moby-Dick,"" a novel that saw its first publication in 1851.
Marvel Classics Comics adapted Herman Melville's novel ""Moby-Dick,"" which was originally published in 1851.","Marvel Classics Comics created an adaptation of Herman Melville's ""Moby-Dick,"" which was first published in the year 1851.
The novel ""Moby-Dick"" by Herman Melville was published in 1851.
Herman Melville's novel ""Moby-Dick"" was published in 1851.
Herman Melville's novel ""Moby-Dick"" was published in 1851.
Herman Melville's novel ""Moby-Dick"" was first published in 1851.
Marvel Classics Comics adapted Herman Melville's novel ""Moby-Dick,"" which was originally published in 1851.",YES
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,I have no idea.,YES,"The Chief Aerodynamicist for the Bloodhound SSC project, Ron Ayers, was born on October 19, 1922.",YES,3564,70.8981123,"The Chief Aerodynamicist for the Bloodhound SSC project, which aims to exceed 1000 mph, is Ron Ayers, who was born on October 19, 1932.",NO,3787,69.53814054,"The Chief Aerodynamicist for the Bloodhound SSC project, which aims to exceed 1000 mph, is Ron Ayers, who was born on October 19, 1922.",YES,3963,73.99853206,"I am not sure when the Chief Aerodynamicist for the British supersonic land vehicle was born.
Unfortunately, I do not know the birth date of the Chief Aerodynamicist involved with the British supersonic land vehicle project.
I am unaware of the birth year of the Chief Aerodynamicist working on the British supersonic land vehicle aiming for a new world land speed record.
Regrettably, I do not possess information regarding the birth date of the Chief Aerodynamicist for the British supersonic land vehicle.
I lack the details about when the Chief Aerodynamicist for the British supersonic land vehicle, which aims to break the 1000 mph barrier, was born.
I have no idea.","The Chief Aerodynamicist for the Bloodhound SSC project, which aims to exceed 1000 mph, is Ron Ayers, who was born on October 19, 1922.
The Chief Aerodynamicist for the Bloodhound SSC project, which aims to exceed 1000 mph, is Ron Ayers, who was born on October 19, 1932.
The Chief Aerodynamicist for the Bloodhound LSR project, aiming to exceed 1000 mph, is Ron Ayers, who was born on October 19, 1922.
The Chief Aerodynamicist for the Bloodhound LSR project, which aims to exceed 1000 mph, is Ron Ayers, who was born on July 19, 1922.
I lack the information on the birthdate of the Chief Aerodynamicist for the British supersonic land vehicle project, Bloodhound LSR.
I have no idea.",YES
The third emperor in the Year of the Four Emperors had how many wives? ,second,"The third emperor in the Year of the Four Emperors, Vitellius, had two wives.",YES,"Vitellius, the third emperor in the Year of the Four Emperors, had two wives: Petronia and Galeria Fundana.",NO,3246,25.84656763,"Vitellius, the third emperor in the Year of the Four Emperors, had two wives: Petronia and Galeria Fundana.",YES,3444,24.36119771,"Vitellius, the third emperor during the Year of the Four Emperors, was married to two women: Petronia and Galeria Fundana.",YES,4228,38.35867023,"Vitellius, who was the third emperor during the Year of the Four Emperors, was married to two women.
In the Year of the Four Emperors, Vitellius, the third ruler, had a pair of spouses.
The third emperor in the Year of the Four Emperors, known as Vitellius, was wed to two wives.
Vitellius, the third emperor in the Year of the Four Emperors, had a duo of wives.
During the Year of the Four Emperors, Vitellius, the third emperor, took two women as his wives.
The third emperor in the Year of the Four Emperors, Vitellius, had two wives.","Vitellius, the third emperor during the Year of the Four Emperors, was married to two women: Petronia and Galeria Fundana.
Vitellius, the third emperor in the Year of the Four Emperors, had two wives: Petronia and Galeria Fundana.
The third emperor in the Year of the Four Emperors, Vitellius, had one wife, Galeria Fundana.
Vitellius, the third emperor in the Year of the Four Emperors, had two wives.
Vitellius, the third emperor during the Year of the Four Emperors, had one wife, Galeria Fundana.
The third emperor in the Year of the Four Emperors, Vitellius, had one wife, Galeria Fundana.",NO
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?,Jordan Peele,Keanu is written by Jordan Peele and Alex Rubens.,NO,"The screenplay for ""Keanu"" was written by Jordan Peele and Alex Rubens.",NO,3031,25.33751392,The 2016 action comedy film Keanu was written by Jordan Peele and Alex Rubens.,NO,3211,26.8108058,"Jordan Peele and Alex Rubens wrote the script for the 2016 film ""Keanu.""",NO,4245,29.90954351,"The screenplay for Keanu was crafted by Jordan Peele alongside Alex Rubens.
Jordan Peele and Alex Rubens are credited with writing the script for the 2016 film Keanu.
The 2016 action comedy film Keanu was penned by Alex Rubens and Jordan Peele.
Keanu's script was authored by Alex Rubens in collaboration with Jordan Peele.
The writers behind the 2016 movie Keanu are Alex Rubens and Jordan Peele.
Keanu is written by Jordan Peele and Alex Rubens.","The screenplay for ""Keanu"" was written by Jordan Peele and Alex Rubens.
Jordan Peele and Alex Rubens wrote the script for the 2016 film ""Keanu.""
The 2016 action comedy film Keanu was written by Jordan Peele and Alex Rubens.
Keanu's script was written by Jordan Peele and Alex Rubens.
The 2016 film ""Keanu"" was written by Jordan Peele and Alex Rubens.
Keanu is written by Jordan Peele and Alex Rubens.",YES
Where is the seminar Jeanne Marie Beaumont directed in 2007-2010 located?,"Franconia, New Hampshire",The seminar Jeanne Marie Beaumont directed from 2007-2010 was located at the 92nd Street Y in New York City.,YES,The seminar Jeanne Marie Beaumont directed from 2007 to 2010 was located at the 92nd Street Y in New York City.,YES,3489,17.45587635,Jeanne Marie Beaumont directed a seminar at the 92nd Street Y in New York City from 2007 to 2010.,YES,3679,16.4661119,"""Jeanne Marie Beaumont directed a seminar at the 92nd Street Y in New York City from 2007 to 2010.""",YES,4362,18.01949954,"Jeanne Marie Beaumont's seminar, which she led between 2007 and 2010, took place at the 92nd Street Y in New York City.
From 2007 to 2010, Jeanne Marie Beaumont directed a seminar that was held at the 92nd Street Y, situated in New York City.
The seminar directed by Jeanne Marie Beaumont during the years 2007 to 2010 was hosted at the 92nd Street Y in NYC.
Located at the 92nd Street Y in New York City, the seminar Jeanne Marie Beaumont directed spanned from 2007 to 2010.
Between 2007 and 2010, the seminar under the direction of Jeanne Marie Beaumont was conducted at the 92nd Street Y in New York City.
The seminar Jeanne Marie Beaumont directed from 2007-2010 was located at the 92nd Street Y in New York City.","Jeanne Marie Beaumont directed a seminar at the 92nd Street Y in New York City from 2007 to 2010.
Jeanne Marie Beaumont directed a seminar at the 92nd Street Y in New York City from 2007 to 2010.
The seminar directed by Jeanne Marie Beaumont from 2007 to 2010 was located at the 92nd Street Y in New York City.
Jeanne Marie Beaumont directed a seminar at the 92nd Street Y in New York City from 2007 to 2010.
Between 2007 and 2010, Jeanne Marie Beaumont directed a seminar at the 92nd Street Y in New York City.
The seminar Jeanne Marie Beaumont directed from 2007-2010 was located at the 92nd Street Y in New York City.",NO
What is the name of the father of Childericus?,Merovech,The name of the father of Childericus (Childeric I) is Merovech.,NO,The name of the father of Childeric I is Merovech.,NO,2900,13.28532076,The name of the father of Childeric I is Merovech.,NO,3064,15.13167119,"""Childeric I's father was named Merovech, according to historical records.""",NO,3699,16.82666087,"Merovech is the father of Childericus, also known as Childeric I.
Childericus, or Childeric I, was the son of Merovech.
The father of Childericus, who is referred to as Childeric I, was named Merovech.
Merovech, the progenitor of Childericus, is recognized as his father.
Childeric I, commonly known as Childericus, had a father named Merovech.
The name of the father of Childericus (Childeric I) is Merovech.","Childeric I's father is traditionally considered to be Merovech, according to historical sources related to the Merovingian dynasty.
Childeric I was the son of Merovech, according to historical records.
Childeric I's father was likely Merovech, who is considered the semi-legendary founder of the Merovingian dynasty.
Childeric I's father is traditionally considered to be Merovech, according to historical sources related to the Merovingian dynasty.
Childeric I's father was named Merovech, according to historical records.
The name of the father of Childeric I is Merovech.",YES
Immanuel Lutheran School is affiliated with the denomination that has how many members?,2.1 million,"Immanuel Lutheran School is often affiliated with the Lutheran denomination, specifically the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 to 2 million members.",NO,"Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, which has approximately 1.8 million members.",NO,3446,16.73201323,"The Lutheran Church-Missouri Synod, with which Immanuel Lutheran School is affiliated, has a membership of approximately 1.8 million individuals.",NO,3646,19.38021207,"Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 million members.",NO,4113,18.97152615,"Immanuel Lutheran School is typically associated with the Lutheran Church-Missouri Synod, a denomination boasting around 1.8 to 2 million adherents.
The Lutheran Church-Missouri Synod, with which Immanuel Lutheran School is affiliated, has a membership of roughly 1.8 to 2 million individuals.
Affiliated with the Lutheran Church-Missouri Synod, Immanuel Lutheran School is connected to a denomination that includes about 1.8 to 2 million members.
Immanuel Lutheran School is linked to the Lutheran Church-Missouri Synod, a denomination that encompasses approximately 1.8 to 2 million people.
The Lutheran denomination, specifically the Lutheran Church-Missouri Synod, which Immanuel Lutheran School is affiliated with, has a membership count of nearly 1.8 to 2 million.
Immanuel Lutheran School is often affiliated with the Lutheran denomination, specifically the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 to 2 million members.","Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, which has approximately 1.8 million members.
The Lutheran Church-Missouri Synod, with which Immanuel Lutheran School is affiliated, has a membership of approximately 1.8 million individuals.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, which has approximately 1.8 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod, which has approximately 1.8 million members.
The Lutheran Church-Missouri Synod, which Immanuel Lutheran School is affiliated with, has approximately 1.6 million members.
Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 million members.",YES
in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,"In the 2004 hockey film ""Miracle,"" produced by former major league baseball pitcher Mark Ciardi, the USA coach Herb Brooks was played by Kurt Russell.",NO,"Kurt Russell portrayed Herb Brooks, the USA coach, in the 2004 hockey film ""Miracle.""",NO,3680,27.17307615,"Kurt Russell portrayed Herb Brooks, the USA coach, in the 2004 hockey film ""Miracle,"" which was produced by Mark Ciardi, a former major league baseball pitcher.",NO,3905,31.78237772,"Kurt Russell portrayed Herb Brooks, the USA coach, in the 2004 hockey film ""Miracle,"" which was produced by Mark Ciardi, a former major league baseball pitcher.",NO,4783,32.67689228,"Kurt Russell portrayed Herb Brooks, the USA coach, in the 2004 hockey film ""Miracle,"" which was produced by Mark Ciardi, a former major league baseball pitcher.
In the film ""Miracle,"" released in 2004 and produced by ex-baseball pitcher Mark Ciardi, Kurt Russell took on the role of Herb Brooks, the coach for the USA team.
The USA coach, Herb Brooks, was played by Kurt Russell in the 2004 hockey movie ""Miracle,"" which was produced by Mark Ciardi, who previously pitched in major league baseball.
Mark Ciardi, once a major league baseball pitcher, produced the 2004 hockey film ""Miracle,"" where Kurt Russell played the role of USA coach Herb Brooks.
In the 2004 film ""Miracle,"" which was produced by former baseball pitcher Mark Ciardi, Kurt Russell assumed the role of Herb Brooks, the coach for the USA hockey team.
In the 2004 hockey film ""Miracle,"" produced by former major league baseball pitcher Mark Ciardi, the USA coach Herb Brooks was played by Kurt Russell.","Kurt Russell portrayed Herb Brooks, the USA coach, in the 2004 hockey film ""Miracle,"" which was produced by Mark Ciardi, a former major league baseball pitcher.
In the film ""Miracle,"" released in 2004 and produced by former major league baseball pitcher Mark Ciardi, Kurt Russell played the role of Herb Brooks, the coach for the USA team.
In the 2004 hockey film ""Miracle,"" the USA coach, Herb Brooks, was played by Kurt Russell, and the film was produced by Mark Ciardi, a former major league baseball pitcher.
In the 2004 hockey film ""Miracle,"" produced by Mark Ciardi, Kurt Russell played the role of USA coach Herb Brooks.
In the 2004 film ""Miracle,"" Kurt Russell played the role of Herb Brooks, the coach for the USA hockey team.
In the 2004 hockey film ""Miracle,"" the USA coach Herb Brooks was played by Kurt Russell.",YES
Tamanchey is a comedy film that starred the actress who works in what type of films?,Hindi; Bollywood,I have no idea.,YES,"The actress Richa Chadda, who starred in ""Tamanchey,"" is known for working in various film genres, including drama, comedy, and crime films.",NO,3155,16.79259801,"Richa Chadda is known for working in a variety of film genres, including drama, comedy, and crime films.",YES,3350,18.69649982,"The actress in the film ""Tamanchey,"" Richa Chadda, is known for working in Bollywood films, often in roles that are critically acclaimed and diverse, including drama and comedy genres.",NO,3927,21.03210258,"I'm not sure which genre of films the actress typically works in.
Unfortunately, I don't know the type of films the actress usually stars in.
I can't say what kind of films the actress is known for.
I don't have information on the film genres the actress is associated with.
I'm uncertain about the specific film genres the actress is involved in.
I have no idea.","The actress in ""Tamanchey,"" Richa Chadda, is known for working in various genres, including drama and crime films, such as ""Gangs of Wasseypur.""
The actress in ""Tamanchey,"" Richa Chadda, is known for working in a variety of film genres, including drama, comedy, and crime films.
The actress in the film ""Tamanchey,"" Richa Chadda, is known for working in Bollywood films, often in roles that are critically acclaimed and diverse, including drama and comedy genres.
The actress Richa Chadda, who starred in ""Tamanchey,"" is known for working in a variety of film genres, including drama and comedy.
The actress who starred in ""Tamanchey,"" Richa Chadda, is known for working in various film genres, including drama, comedy, and crime.
The actress Richa Chadda, who starred in the film ""Tamanchey,"" is known for working in Bollywood films, often in roles that are dramatic or involve social issues.",YES
