Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost,recheck_hallucination
"Who had the best singles ranking, Roberta Vinci or Jorge Lozano?",Roberta Vinci,"Roberta Vinci had the best singles ranking, reaching World No. 7, while Jorge Lozano did not reach such a high ranking.",NO,"Roberta Vinci had the best singles ranking, reaching World No. 7, while Jorge Lozano did not reach such a high ranking.",108,1.040984392,NO
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?","""We'll Burn That Bridge""","""I'd Surrender All"" was behind the third single ""Chattahoochee"" for two weeks on the country charts.",YES,"The song ""I'd Surrender All"" was behind the third single ""Chattahoochee"" for two weeks on the country charts.",127,1.028245449,YES
"Which came out first, Dinosaur or McFarland, USA",Dinosaur,"Dinosaur came out first, released in 2000, while McFarland, USA was released in 2015.",NO,"Dinosaur came out first, released in 2000, while McFarland, USA was released in 2015.",101,1.111899376,NO
Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?,Wichita,"Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in Wichita, Kansas.",NO,"Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in Wichita, Kansas.",110,0.897638798,NO
The Memphis Hustle are based in a suburb of a city with a population of what in 2010?,"48,982","The Memphis Hustle are based in a suburb of Memphis, which had a population of 646,889 in 2010.",NO,"The Memphis Hustle are based in Southaven, a suburb of Memphis, which had a population of 646,889 in 2010.",114,1.396185875,YES
Are both Dafeng District and Dazhou located in the same province?,no,"No, Dafeng District is located in Jiangsu Province, while Dazhou is in Sichuan Province.",NO,"No, Dafeng District is located in Jiangsu Province, while Dazhou is in Sichuan Province.",101,0.956778526,NO
"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",Starlite,"A hairdresser from Yorkshire, England invented the synthetic fabric ""crimplene,"" which was named by his granddaughter.",YES,"The synthetic fabric ""crimplene"" was invented by a hairdresser from Yorkshire, England, and named by his granddaughter.",106,0.996161699,YES
One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?,Hong Kong,One Raffles Place was succeeded by the Bank of China Tower in Hong Kong as the tallest building outside North America.,NO,One Raffles Place was succeeded by the Bank of China Tower in Hong Kong as the tallest building outside North America.,119,0.93634057,NO
The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?,Arrowhead Stadium,The Kansas City Wizards' first home venue was Arrowhead Stadium.,NO,"The Kansas City Wizards' first home venue was Arrowhead Stadium, where they played from their inception in 1996 until 2007.",100,1.143454313,NO
Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of who?,Thomas Mawson,Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of Thomas Mawson.,YES,Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of Thomas Mawson.,107,1.025849819,YES
Jamie Harris is best known for his role as The Hook-Handed Man in a movie directed by who ?,Brad Silberling,Jamie Harris is best known for his role as The Hook-Handed Man in the movie directed by Brad Silberling.,NO,"Jamie Harris is best known for his role as The Hook-Handed Man in the movie ""Lemony Snicket's A Series of Unfortunate Events,"" directed by Brad Silberling.",122,0.974041224,NO
"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?",20,I have no idea.,YES,"The original response does not provide any information about the number of principal operations worldwide for St. Judt Medical company, and there is no widely known company by that name to provide further details.",103,1.109165192,YES
Which Genus has more species Eucryphia or Lepidozamia ?,Eucryphia,Eucryphia has more species than Lepidozamia.,NO,Eucryphia has more species than Lepidozamia.,85,1.186077118,NO
Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,"Sacred Planet was released first, in 2004, while Oz the Great and Powerful was released in 2013.",NO,"Sacred Planet was released first, in 2004, while Oz the Great and Powerful was released in 2013.",101,0.96978116,NO
"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,I have no idea.,YES,"The 1998 champion of the Toyota Grand Prix, Alex Zanardi, also practices handcycling, a sport he took up after losing his legs in a racing accident.",97,1.134060144,NO
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,Treaty of Gandamak,The Treaty of Gandamak officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan in 1879.,NO,The Treaty of Gandamak officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan in 1879.,126,0.934252977,NO
Where is the Cocoa Krispies and former Superman sponsor located?,"Battle Creek, Michigan","The Cocoa Krispies and former Superman sponsor, Kellogg's, is located in Battle Creek, Michigan.",NO,"Kellogg's, the company behind Cocoa Krispies and a former sponsor of Superman, is headquartered in Battle Creek, Michigan.",95,1.150568485,NO
How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,29,"It took Susan Boyle 21 days to sell 2 million copies of her album ""I Dreamed a Dream"" in the UK and break a twenty-year-old record.",YES,"Susan Boyle, the Best New Artist of 2009, took 21 days to sell 2 million copies of her album ""I Dreamed a Dream"" in the UK, breaking a twenty-year-old record.",148,1.459169865,YES
"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",international football competition,"Liu Ailing played in the FIFA Women's World Cup during the 1991, 1995, and 1999 editions.",NO,"Liu Ailing played in the FIFA Women's World Cup during the 1991, 1995, and 1999 editions.",119,0.999741077,NO
The city that contains the Yunnan Provincial Museum is also known by what nickname?,Spring city,"The city that contains the Yunnan Provincial Museum, Kunming, is also known by the nickname ""Spring City.""",NO,"The city that contains the Yunnan Provincial Museum, Kunming, is also known by the nickname ""Spring City"" due to its mild climate and pleasant weather throughout the year.",114,1.206045628,NO
What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?,Happy Death Day,"The 2017 Christopher B. Landon directed American slasher film starring Jessica Rothe is ""Happy Death Day.""",NO,"The 2017 American slasher film directed by Christopher B. Landon and starring Jessica Rothe is ""Happy Death Day.""",108,1.484039783,NO
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",8-Sep-17,"The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.",NO,"The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.",137,1.026056051,NO
What city did the characters from Gargoyles the Movie: The Heroes Awaken wake up in after being in an enchantedly petrified state for a thousand years?,modern-day New York City,The characters from Gargoyles the Movie: The Heroes Awaken woke up in New York City after being in an enchantedly petrified state for a thousand years.,NO,The characters from Gargoyles the Movie: The Heroes Awaken woke up in New York City after being in an enchantedly petrified state for a thousand years.,142,0.918954611,NO
Which American writer wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962)?,Philip K. Dick,Philip K. Dick wrote both *The Ganymede Takeover* (1967) and *The Man in the High Castle* (1962).,NO,Philip K. Dick is the American writer who wrote both *The Ganymede Takeover* (1967) and *The Man in the High Castle* (1962).,130,1.273934841,NO
"Which football team does Lewis Young's older brother, Ashley Young, play for?",Everton,Ashley Young plays for Everton.,NO,Ashley Young plays for Everton.,66,0.826705456,NO
"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",1977,I have no idea.,YES,"The Indian actor and philanthropist who starred in ""Mera Damad,"" Ashok Kumar, entered the film industry in 1936.",96,1.100985289,YES
"Which magazine is older, Gallery or Dime Magazine?",Gallery magazine,Dime Magazine is older than Gallery magazine.,YES,"Gallery magazine was first published in 1972, while Dime Magazine was first published in 1996, making Gallery magazine older than Dime Magazine.",88,1.101801872,YES
How large is the shopping mall where KGOT radio station has its studios ?,"728,000 ftÂ²",I have no idea.,YES,The size of the shopping mall where KGOT radio station has its studios is not specified in the information provided.,79,0.980714798,YES
"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",Terry Gilliam,"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of celebrated American animator Tex Avery.",YES,"Delicatessen, the 1991 French movie starring Jacques Mathou, is in the style of celebrated American animator Tex Avery.",115,1.167189121,YES
What is the height of the player who won the 2015 AFL Rising Star award?,1.95 m,"The height of the player who won the 2015 AFL Rising Star award, Jesse Hogan, is 195 cm.",NO,"Jesse Hogan, who won the 2015 AFL Rising Star award, is 195 cm tall.",100,0.977112532,NO
The movies The Boatniks and The Great Locomotive Chase were both made by which production company?,Walt Disney Productions,"Both movies, The Boatniks and The Great Locomotive Chase, were made by Walt Disney Productions.",NO,"Both movies, The Boatniks and The Great Locomotive Chase, were made by Walt Disney Productions.",102,0.909999132,NO
Mick Carter is the landlord of a public house located at what address?,"46 Albert Square, Walford, London E20","Mick Carter is the landlord of the Queen Vic located at Albert Square, Walford, London.",NO,"Mick Carter is the landlord of the Queen Vic located at Albert Square, Walford, London.",92,0.914061546,NO
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,Armenia is the shared country of ancestry between Art Laboe and Scout Tufankjian.,NO,Art Laboe and Scout Tufankjian both have Armenian ancestry.,87,0.962034464,NO
How many Senate seats will be contested during the midterm elections that Nancy Soderberg has filed to run for Congress in?,33,I have no idea.,YES,"The midterm elections typically contest one-third of the Senate seats, which amounts to approximately 33 or 34 seats, depending on the election cycle.",95,1.158888817,NO
How many restaurants comprise the quick service restaurant chain that Ron Joyce helped found?,"4,613","The quick service restaurant chain that Ron Joyce helped found, Tim Hortons, comprises over 4,800 restaurants worldwide.",NO,"Ron Joyce helped found the quick service restaurant chain Tim Hortons, which comprises over 4,800 restaurants worldwide.",99,0.945931673,NO
"What type of film are both ""500 Years Later"" and ""Manson""?",documentary,"Both ""500 Years Later"" and ""Manson"" are documentary films.",NO,"Both ""500 Years Later"" and ""Manson"" are documentary films.",83,0.961037636,NO
What professions did S. Sylvan Simon and Danny Cannon have in common?,director and producer,S. Sylvan Simon and Danny Cannon both worked as film directors.,NO,S. Sylvan Simon and Danny Cannon both worked as film directors and producers.,82,0.911207914,NO
"Where is the academy, for which Joseph D. Stewart was appointed Superintendent, located?","Kings Point, New York","The academy for which Joseph D. Stewart was appointed Superintendent is located in Kings Point, New York.",NO,"The academy for which Joseph D. Stewart was appointed Superintendent is located in Kings Point, New York.",94,0.995699644,NO
Luke Null is an actor who was on the program that premiered its 43rd season on which date?,30-Sep-17,"Luke Null was on the program ""Saturday Night Live,"" which premiered its 43rd season on September 30, 2017.",NO,"Luke Null was on the program ""Saturday Night Live,"" which premiered its 43rd season on September 30, 2017.",112,0.88187933,NO
"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during what war left a troubled legacy?",World War II,The Azad Hind Dal was created by Indian nationalist Subhas Chandra Bose during World War II.,NO,"The Azad Hind Dal was created by Indian nationalist Subhas Chandra Bose during World War II, as part of his efforts to rid India of British rule.",127,1.108339071,NO
"The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?",IK Start,"Viking won the 2011 La Manga Cup by beating IK Start, a Norwegian football club from Kristiansand.",NO,"Viking won the 2011 La Manga Cup by beating IK Start, a Norwegian football club from Kristiansand.",132,1.023716927,NO
"Which band has released the most studio albums, Blonde Redhead or Rob Zombie's band White Zombie?",Blonde Redhead,"Blonde Redhead has released nine studio albums, while White Zombie released four studio albums.",NO,"Blonde Redhead has released more studio albums than White Zombie, with nine albums compared to White Zombie's four.",97,0.976932287,NO
Where was the movement that August Brancart published literature from centerd?,Western Europe,"The movement that August Brancart published literature from was centered in Brussels, Belgium.",NO,"August Brancart published literature from the Decadent movement, which was centered in Brussels, Belgium.",90,1.046099663,NO
Stephen susco wrote a movie produced by which american film actor?,Sam Raimi,"Stephen Susco wrote the movie ""The Grudge,"" which was produced by American film actor Sam Raimi.",NO,"Stephen Susco wrote the movie ""The Grudge,"" which was produced by American film actor Sam Raimi.",96,1.041960239,NO
are the documentaries Out of Place and The Mosuo Sisters by the same director ?,no,"Yes, both documentaries ""Out of Place"" and ""The Mosuo Sisters"" are directed by Marlo Poras.",YES,"To determine if the documentaries ""Out of Place"" and ""The Mosuo Sisters"" are by the same director, we need to verify the director of each film. ""Out of Place"" is directed by Marlo Poras, and ""The Mosuo Sisters"" is also directed by Marlo Poras. Therefore, both documentaries are indeed directed by the same person. 

Yes, both documentaries ""Out of Place"" and ""The Mosuo Sisters"" are directed by Marlo Poras.",176,1.70650053,YES
Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?,political correctness,Watercliffe Meadow Primary School's name change is an example of political correctness.,NO,Watercliffe Meadow Primary School's name change is an example of political correctness.,90,1.078008652,NO
"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?",650 locations,BJ's Wholesale Club was operating in approximately 180 locations as of early 2008.,YES,"As of early 2008, BJ's Wholesale Club was operating in approximately 180 locations.",93,1.01351881,YES
"What year was the American healthy lifestyle magazine, in which Georgia Rickard contributed, started?",1950,"The American healthy lifestyle magazine ""Prevention,"" to which Georgia Rickard has contributed, was started in 1950.",NO,"The American healthy lifestyle magazine ""Prevention,"" to which Georgia Rickard has contributed, was started in 1950.",103,1.066195011,NO
"Thomas Matthew ""Tom"" Chappell co-founded a commpany in 1970 that manufactures what products?",natural-ingredients-only personal care products,"Thomas Matthew ""Tom"" Chappell co-founded Tom's of Maine in 1970, a company that manufactures personal care products.",NO,"Thomas Matthew ""Tom"" Chappell co-founded Tom's of Maine in 1970, a company that manufactures natural personal care products such as toothpaste, deodorant, and soap.",125,1.132066011,NO
What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,I have no idea.,YES,"Mount Ida and Rhea are both associated with ancient Greek mythology, where Mount Ida is considered sacred and Rhea is a Titaness and mother of the Olympian gods, both embodying beliefs in divine and natural elements.",103,1.514982939,NO
Where does the story take place in 1988 film The Moderns?,1926 Paris,"The story of the 1988 film ""The Moderns"" takes place in Paris.",NO,"The story of the 1988 film ""The Moderns"" takes place in Paris.",88,0.964990377,NO
Angelo Francesco Lavignino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred who?,Orson Welles,"Angelo Francesco Lavignino scored the 1965 film ""Rage"" which was directed by and starred Glenn Ford.",YES,"Angelo Francesco Lavignino scored the 1965 film ""Rage,"" which was directed by and starred Glenn Ford.",114,1.22089386,YES
What three categories does income get levied under the Parliament of Australia's tax code?,"""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""","Income in the Parliament of Australia's tax code is levied under three categories: personal income tax, corporate income tax, and capital gains tax.",NO,"Income in the Parliament of Australia's tax code is levied under three categories: personal income tax, corporate income tax, and capital gains tax.",112,0.919142008,NO
Scout Tufankjian and Daron Malakian are both what?,Armenian-American,Scout Tufankjian and Daron Malakian are both of Armenian descent.,NO,"Scout Tufankjian is a photojournalist known for her work covering political campaigns, while Daron Malakian is a musician and guitarist for the band System of a Down; both are of Armenian descent.",113,1.275824785,NO
Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?,Howard Melvin Fast,Howard Fast wrote under the pen name Walter Ericson.,NO,Howard Fast wrote under the pen name Walter Ericson.,78,0.837005615,NO
Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,"Edmund Robert Harris is the principal benefactor of a museum located in Preston, Lancashire.",NO,"Edmund Robert Harris is the principal benefactor of the Harris Museum, which is located in Preston, Lancashire.",92,1.067876816,NO
Were Illinois Institute of Technology and Boise State University both bounded before 1950?,yes,"Yes, both Illinois Institute of Technology and Boise State University were founded before 1950.",NO,"Illinois Institute of Technology was founded in 1890, and Boise State University was founded in 1932, so both were established before 1950.",103,1.072975874,NO
Erwin Lambert was a member of which paramilitary organization under Hitler?,Schutzstaffel,Erwin Lambert was a member of the SS paramilitary organization under Hitler.,NO,Erwin Lambert was a member of the SS paramilitary organization under Hitler.,81,1.006250858,NO
"Michael Pollock was was a senior officer in the United Kingdom's naval warfare force, also known as the what?",Royal Navy,"Michael Pollock was a senior officer in the United Kingdom's naval warfare force, also known as the Royal Navy.",NO,"Michael Pollock was a senior officer in the United Kingdom's naval warfare force, also known as the Royal Navy.",106,0.874950409,NO
What is the population of the city at which the transmitter of WLLZ-LP was placed? ,"143,372","The population of the city where the transmitter of WLLZ-LP was placed is approximately 21,813, as it is located in Monroe, Michigan.",YES,"The population of Monroe, Michigan, where the transmitter of WLLZ-LP was placed, is approximately 20,000.",116,1.085833549,YES
"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ",Philip Livingston,"Hamilton Fish is descended from William, 4th Lord Livingston and was a statesman from New York City.",NO,"Hamilton Fish is descended from William, 4th Lord Livingston and was a statesman from New York City.",103,1.120073795,NO
Padosan had a supporting actor who is known as a successful playback singer in what language?,Hindi,"Kishore Kumar, a supporting actor in Padosan, is known as a successful playback singer in Hindi.",NO,"Kishore Kumar, a supporting actor in Padosan, is known as a successful playback singer in Hindi.",102,1.235279083,NO
Macclesfield Town F.C. plays in the league sponsored by whom?,Vanarama,"Macclesfield Town F.C. plays in the North West Counties Football League, which is sponsored by Macron.",YES,"Macclesfield Town F.C. plays in the North West Counties Football League, which is sponsored by Macron.",99,1.726155519,YES
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?",Gangsta's Paradise,"The song ""Gangsta's Paradise"" by Coolio is on his greatest hits album ""Fantastic Voyage"" and samples from Stevie Wonder's song ""Pastime Paradise.""",NO,"The song ""Gangsta's Paradise"" by Coolio is on his greatest hits album ""Fantastic Voyage"" and samples from Stevie Wonder's song ""Pastime Paradise.""",136,0.922938108,NO
Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?,Francisco Rafael Arellano FÃ©lix,I have no idea.,YES,"The Mexican drug trafficker born on 12 March 1952 is Joaquín ""El Chapo"" Guzmán, and his eldest brother is Aureliano Guzmán Loera, also known as ""El Guano.""",109,1.336916924,YES
In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?,Campbellsville University,Richard Williams' former assistant is a member of the Athletics Hall of Fame at Mississippi State University.,YES,Richard Williams' former assistant is a member of the Athletics Hall of Fame at Mississippi State University.,93,1.078886509,YES
"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?",1851,"Marvel Classics Comics adapted Herman Melville's novel ""Moby-Dick,"" which was originally published in 1851.",NO,"Marvel Classics Comics adapted Herman Melville's novel ""Moby-Dick,"" which was originally published in 1851.",113,0.878024578,NO
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,I have no idea.,YES,"The Chief Aerodynamicist for the British supersonic land vehicle, Bloodhound SSC, is Ron Ayers, who was born on October 19, 1922.",112,1.802911043,YES
The third emperor in the Year of the Four Emperors had how many wives? ,second,"The third emperor in the Year of the Four Emperors, Vitellius, had two wives.",YES,"Vitellius, the third emperor in the Year of the Four Emperors, had two wives: Petronia and Galeria Fundana.",107,1.057892323,YES
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?,Jordan Peele,Keanu is written by Jordan Peele and Alex Rubens.,NO,Keanu is a 2016 American action comedy film directed by Peter Atencio and written by Jordan Peele and Alex Rubens.,103,1.0010252,NO
Where is the seminar Jeanne Marie Beaumont directed in 2007-2010 located?,"Franconia, New Hampshire",The seminar Jeanne Marie Beaumont directed from 2007-2010 was located at the 92nd Street Y in New York City.,YES,Jeanne Marie Beaumont directed a seminar at the 92nd Street Y in New York City from 2007 to 2010.,113,1.264363766,YES
What is the name of the father of Childericus?,Merovech,The name of the father of Childericus (Childeric I) is Merovech.,NO,"Childeric I's father is traditionally believed to be Merovech, the semi-legendary founder of the Merovingian dynasty.",95,1.214059353,NO
Immanuel Lutheran School is affiliated with the denomination that has how many members?,2.1 million,"Immanuel Lutheran School is often affiliated with the Lutheran denomination, specifically the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 to 2 million members.",NO,"Immanuel Lutheran School is affiliated with the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 to 2 million members.",122,0.96046257,NO
in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,"In the 2004 hockey film ""Miracle,"" produced by former major league baseball pitcher Mark Ciardi, the USA coach Herb Brooks was played by Kurt Russell.",NO,"The USA coach Herb Brooks in the 2004 hockey film ""Miracle,"" produced by former major league baseball pitcher Mark Ciardi, was played by Kurt Russell.",124,0.96683526,NO
Tamanchey is a comedy film that starred the actress who works in what type of films?,Hindi; Bollywood,I have no idea.,YES,"The actress who starred in Tamanchey, Richa Chadda, is known for working in Bollywood films, often in roles that are critically acclaimed and diverse, including independent and mainstream cinema.",100,1.465739727,YES
"Which star of ""Chalet Girl"" also appeared in ""The Treasure Seekers""?",Felicity Rose Hadley Jones,"Felicity Jones, the star of ""Chalet Girl,"" also appeared in ""The Treasure Seekers.""",NO,"Felicity Jones, who starred in ""Chalet Girl,"" also appeared in ""The Treasure Seekers.""",97,0.958868504,NO
Who currently has more store locations? Bearno's or Patxi's Chicago Pizza?,Bearno's Pizza,Bearno's currently has more store locations than Patxi's Chicago Pizza.,NO,Bearno's currently has more store locations than Patxi's Chicago Pizza.,84,0.92987752,NO
Bethpage State Parkway begins with an interchange at which Long Island-based limited access highway?,Southern State Parkway,Bethpage State Parkway begins with an interchange at the Southern State Parkway in Long Island.,NO,Bethpage State Parkway begins with an interchange at the Southern State Parkway in Long Island.,88,0.903446674,NO
At what frequency the magazine publishes which ranked  Aditya Puri #24th in India's 50 Most powerful people of 2017 list?,fortnightly,"The magazine, India Today, publishes weekly.",YES,"India Today, the magazine that ranked Aditya Puri #24th in India's 50 Most Powerful People of 2017 list, is published on a weekly basis.",113,1.09811902,YES
"Which plant genus has a longer common name, Myrtus or Eustoma?",Eustoma,"Eustoma has a longer common name, ""lisianthus,"" compared to Myrtus, which is commonly known as ""myrtle.""",NO,"The plant genus Eustoma has a longer common name, ""lisianthus,"" compared to Myrtus, which is commonly known as ""myrtle.""",115,1.032827616,NO
"Which Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany?",Obafemi Martins,"Obafemi Martins is the Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua and was one of eleven players to have played in the top divisions in Italy, Spain, England, and Germany.",NO,"Obafemi Martins is the Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua and was one of eleven players to have played in the top divisions in Italy, Spain, England, and Germany.",159,1.024927855,NO
 Who was born first Doug Liman or Saul Metzstein?,"Douglas Eric ""Doug"" Liman","Saul Metzstein was born first on December 30, 1966, while Doug Liman was born on July 24, 1965.",NO,"Doug Liman was born first on July 24, 1965, while Saul Metzstein was born on December 30, 1966.",113,1.215023756,NO
"Which band has more members, Kitchens of Distinction or Royal Blood?",Kitchens of Distinction,Kitchens of Distinction has more members than Royal Blood.,NO,"Kitchens of Distinction has three members, while Royal Blood has two members, so Kitchens of Distinction has more members.",90,0.985861778,NO
Cistus and Stapelianthus are both forms of what?,flowering plants,Cistus and Stapelianthus are both forms of plants.,NO,Cistus and Stapelianthus are both forms of flowering plants.,77,0.997027397,NO
An Cat Dubh / Into the Heart is a song from the U2 album released on what date?,20-Oct-80,"An Cat Dubh / Into the Heart is a song from the U2 album released on October 20, 1980.",NO,"An Cat Dubh / Into the Heart is a song from the U2 album ""Boy,"" which was released on October 20, 1980.",115,1.071191311,NO
What is the current position held by the Nathan Sharansky's co-author of the book The Case for Democracy?,Israeli Ambassador,I have no idea.,YES,"Nathan Sharansky's co-author of the book ""The Case for Democracy"" is Ron Dermer, who served as the Israeli Ambassador to the United States from 2013 to 2021 but does not currently hold a publicly known government position.",116,1.725615501,NO
What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?,Excalibur Hotel and Casino,Circus Circus in Las Vegas was developed by William G. Bennett and is now operated by MGM Resorts International.,YES,"Circus Circus in Las Vegas was developed by Jay Sarno and Stanley Mallin, not William G. Bennett, but it is now operated by MGM Resorts International.",114,1.124144316,YES
Paul DeBoy is known for an appearance in the Western action-adventure game developed by which company?,Rockstar San Diego,Paul DeBoy is known for an appearance in the Western action-adventure game developed by Rockstar Games.,NO,"Paul DeBoy is known for an appearance in the Western action-adventure game developed by Rockstar Games, specifically ""Red Dead Redemption 2.""",107,1.007456779,NO
"What is the name of this New York based American investment management firm founded in 1982, whose co-CEO is Robert Mercer?",Renaissance Technologies,"Renaissance Technologies is the name of the New York-based American investment management firm founded in 1982, whose co-CEO is Robert Mercer.",NO,"Renaissance Technologies is the name of the New York-based American investment management firm founded in 1982, whose co-CEO is Robert Mercer.",122,0.928275824,NO
Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?,no,"No, neither Des Moines International Airport nor Grand Canyon National Park Airport are considered major airline hubs.",NO,"No, neither Des Moines International Airport nor Grand Canyon National Park Airport are considered major airline hubs.",91,1.066678524,NO
