Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost,recheck_hallucination
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?","""We'll Burn That Bridge""","""I'd Surrender All"" was behind the third single ""Chattahoochee"" for two weeks on the country charts.",YES,"The song that was behind the third single ""Chattahoochee"" on the album ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts was ""We'll Burn That Bridge"" by Brooks & Dunn.",4748,48.833951,YES
"Which came out first, Dinosaur or McFarland, USA",Dinosaur,"Dinosaur came out first, released in 2000, while McFarland, USA was released in 2015.",NO,"""Dinosaur"" came out before ""McFarland, USA.""",1632,10.73600197,NO
Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?,Wichita,"Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in Wichita, Kansas.",NO,"Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in Wichita, Kansas.",2293,22.35885358,NO
The Memphis Hustle are based in a suburb of a city with a population of what in 2010?,"48,982","The Memphis Hustle are based in a suburb of Memphis, which had a population of 646,889 in 2010.",YES,"The Memphis Hustle is based in a suburb of Memphis, Tennessee, which had an estimated population of 923,000 people in 2010.",3186,20.76858711,YES
Are both Dafeng District and Dazhou located in the same province?,no,"No, Dafeng District is located in Jiangsu Province, while Dazhou is in Sichuan Province.",NO,"No, Dafeng District and Dazhou are not located in the same province; Dafeng District is in Jiangsu, while Dazhou is in Sichuan.",1838,23.84366584,NO
"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",Starlite,"A hairdresser from Yorkshire, England invented the synthetic fabric ""crimplene,"" which was named by his granddaughter.",YES,"The material ""Starlite"" was invented by hairdresser Maurice Ward from Yorkshire, England, and named by his granddaughter.",1728,18.22344518,NO
One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?,Hong Kong,One Raffles Place was succeeded by the Bank of China Tower in Hong Kong as the tallest building outside North America.,NO,"The Petronas Towers in Kuala Lumpur, Malaysia, succeeded One Raffles Place as the tallest buildings outside North America when they were completed in 1998.",3869,24.82887292,YES
The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?,Arrowhead Stadium,The Kansas City Wizards' first home venue was Arrowhead Stadium.,NO,The first home venue of the Kansas City Wizards was Arrowhead Stadium.,5687,60.42642236,NO
Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of who?,Thomas Mawson,Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of Thomas Mawson.,YES,"The Salisbury Woodland Gardens links Blackpool Zoo and Stanley Park, but there is no available information on who oversaw the design and construction of the park.",3161,30.84344053,YES
Jamie Harris is best known for his role as The Hook-Handed Man in a movie directed by who ?,Brad Silberling,Jamie Harris is best known for his role as The Hook-Handed Man in the movie directed by Brad Silberling.,NO,"Jamie Harris is best known for his role as The Hook-Handed Man in ""Lemony Snicket's A Series of Unfortunate Events,"" directed by Brad Silberling.",3555,19.89238548,NO
"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?",20,I have no idea.,YES,St. Jude Medical has more than 20 principal operations and manufacturing facilities worldwide.,3079,12.51491499,NO
Which Genus has more species Eucryphia or Lepidozamia ?,Eucryphia,Eucryphia has more species than Lepidozamia.,NO,"The genus Eucryphia, with seven species, has more species than the genus Lepidozamia, which has two species.",3315,18.112638,NO
Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,"Sacred Planet was released first, in 2004, while Oz the Great and Powerful was released in 2013.",NO,"""Sacred Planet"" was released first on April 22, 2004, before ""Oz the Great and Powerful,"" which was released on March 8, 2013.",1776,14.42502141,NO
"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,I have no idea.,YES,The context does not provide any information about the 1998 champion of the Toyota Grand Prix practicing any sport other than racing.,2271,39.31945181,YES
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,Treaty of Gandamak,The Treaty of Gandamak officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan in 1879.,NO,The signing of the Treaty of Gandamak in May 1879 officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880.,4191,33.42762351,NO
Where is the Cocoa Krispies and former Superman sponsor located?,"Battle Creek, Michigan","The Cocoa Krispies and former Superman sponsor, Kellogg's, is located in Battle Creek, Michigan.",NO,"Cocoa Krispies is produced by WK Kellogg Co, located in Battle Creek, Michigan, USA, but there is no information available about a former Superman sponsor associated with Cocoa Krispies.",4162,33.34413123,NO
How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,29,"It took Susan Boyle 21 days to sell 2 million copies of her album ""I Dreamed a Dream"" in the UK and break a twenty-year-old record.",YES,"Based on the provided context, there is no information available about the Best New Artist of 2009 selling 2 million copies of an album in the UK or breaking a twenty-year-old record.",3341,23.89144897,YES
"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",international football competition,"Liu Ailing played in the FIFA Women's World Cup during the 1991, 1995, and 1999 editions.",NO,"Liu Ailing played in the FIFA Women's World Cup in the 1991, 1995, and 1999 editions.",2566,19.00709176,NO
The city that contains the Yunnan Provincial Museum is also known by what nickname?,Spring city,"The city that contains the Yunnan Provincial Museum, Kunming, is also known by the nickname ""Spring City.""",NO,"The city that contains the Yunnan Provincial Museum is Kunming, which is often nicknamed the ""Spring City"" due to its mild climate.",7037,14.1728406,NO
What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?,Happy Death Day,"The 2017 Christopher B. Landon directed American slasher film starring Jessica Rothe is ""Happy Death Day.""",NO,"Jessica Rothe starred in the 2017 American slasher film ""Happy Death Day,"" directed by Christopher B. Landon.",1732,7.797129154,NO
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",8-Sep-17,"The album ""Current Mood"" by Dustin Lynch, which includes the song released to country radio on February 17, 2017, was released on September 8, 2017.",NO,"The album ""Current Mood"" by Dustin Lynch, which includes the song ""Small Town Boy"" released to country radio on February 17, 2017, was released on September 8, 2017.",2393,21.84367228,NO
What city did the characters from Gargoyles the Movie: The Heroes Awaken wake up in after being in an enchantedly petrified state for a thousand years?,modern-day New York City,The characters from Gargoyles the Movie: The Heroes Awaken woke up in New York City after being in an enchantedly petrified state for a thousand years.,NO,"The characters from ""Gargoyles the Movie: The Heroes Awaken"" wake up in modern-day New York City after being in an enchantedly petrified state for a thousand years.",5836,51.0719049,NO
Which American writer wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962)?,Philip K. Dick,Philip K. Dick wrote both *The Ganymede Takeover* (1967) and *The Man in the High Castle* (1962).,NO,"The American writer Philip K. Dick wrote ""The Man in the High Castle"" and co-authored ""The Ganymede Takeover"" with Ray Nelson.",2177,20.32682753,NO
"Which football team does Lewis Young's older brother, Ashley Young, play for?",Everton,Ashley Young plays for Everton.,NO,Ashley Young currently plays for Ipswich Town.,2755,24.41537404,NO
"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",1977,I have no idea.,YES,"The Indian actor and philanthropist who starred in ""Mera Damad"" is not identified in the context, and there is no information available about the year they entered the film industry.",2067,10.54913211,YES
"Which magazine is older, Gallery or Dime Magazine?",Gallery magazine,Dime Magazine is older than Gallery magazine.,YES,"Gallery magazine is older than Dime Magazine, having been launched in 1972 compared to Dime Magazine's 2001.",1668,9.146221638,NO
How large is the shopping mall where KGOT radio station has its studios ?,"728,000 ftÂ²",I have no idea.,YES,The context does not provide specific information about the size of the shopping mall where KGOT radio station has its studios.,3183,33.16639209,YES
"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",Terry Gilliam,"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of celebrated American animator Tex Avery.",YES,"Jacques Mathou did not star in the 1991 French movie ""Delicatessen,"" which was released in 1991, and there is no information provided about its style being influenced by a celebrated American animator.",2373,17.37484479,YES
What is the height of the player who won the 2015 AFL Rising Star award?,1.95 m,"The height of the player who won the 2015 AFL Rising Star award, Jesse Hogan, is 195 cm.",NO,There is no available information on the height of the player who won the 2015 AFL Rising Star award.,1781,19.50228524,YES
The movies The Boatniks and The Great Locomotive Chase were both made by which production company?,Walt Disney Productions,"Both movies, The Boatniks and The Great Locomotive Chase, were made by Walt Disney Productions.",NO,"Both ""The Boatniks"" and ""The Great Locomotive Chase"" were made by Walt Disney Productions.",2332,17.60862088,NO
Mick Carter is the landlord of a public house located at what address?,"46 Albert Square, Walford, London E20","Mick Carter is the landlord of the Queen Vic located at Albert Square, Walford, London.",NO,"Mick Carter is the landlord of The Queen Victoria public house, located in Walford, East London, in the television show ""EastEnders.""",3804,34.37433624,NO
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,Armenia is the shared country of ancestry between Art Laboe and Scout Tufankjian.,NO,Art Laboe and Scout Tufankjian share Armenian ancestry.,1962,24.03009415,NO
How many Senate seats will be contested during the midterm elections that Nancy Soderberg has filed to run for Congress in?,33,I have no idea.,YES,"During the midterm elections in 2018, when Nancy Soderberg filed to run for Congress, 35 Senate seats were contested.",3150,29.35139942,YES
How many restaurants comprise the quick service restaurant chain that Ron Joyce helped found?,"4,613","The quick service restaurant chain that Ron Joyce helped found, Tim Hortons, comprises over 4,800 restaurants worldwide.",NO,"The exact number of Tim Hortons restaurants, the quick service restaurant chain co-founded by Ron Joyce, is not specified, but it is part of the larger group of over 32,000 restaurants operated by Restaurant Brands International Inc.",4256,41.04516649,YES
"What type of film are both ""500 Years Later"" and ""Manson""?",documentary,"Both ""500 Years Later"" and ""Manson"" are documentary films.",NO,"Both ""500 Years Later"" and ""Manson"" are documentary films.",1938,15.77989268,NO
What professions did S. Sylvan Simon and Danny Cannon have in common?,director and producer,S. Sylvan Simon and Danny Cannon both worked as film directors.,NO,ERROR,0,0,YES
"Where is the academy, for which Joseph D. Stewart was appointed Superintendent, located?","Kings Point, New York","The academy for which Joseph D. Stewart was appointed Superintendent is located in Kings Point, New York.",NO,"The United States Merchant Marine Academy, for which Joseph D. Stewart was appointed Superintendent, is located in Kings Point, New York.",2363,24.88320661,NO
Luke Null is an actor who was on the program that premiered its 43rd season on which date?,30-Sep-17,"Luke Null was on the program ""Saturday Night Live,"" which premiered its 43rd season on September 30, 2017.",NO,"Luke Null was an actor on ""Saturday Night Live,"" which premiered its 43rd season on September 30, 2017.",1556,18.79697919,NO
"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during what war left a troubled legacy?",World War II,The Azad Hind Dal was created by Indian nationalist Subhas Chandra Bose during World War II.,NO,"The Azad Hind Dal was created by Subhas Chandra Bose, whose attempt to rid India of British rule during World War II left a complex legacy in Indian history.",4393,45.47296143,NO
"The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?",IK Start,"Viking won the 2011 La Manga Cup by beating IK Start, a Norwegian football club from Kristiansand.",NO,"Viking won the 2011 La Manga Cup by beating IK Start, a Norwegian football club from Kristiansand.",2701,29.45318437,NO
"Which band has released the most studio albums, Blonde Redhead or Rob Zombie's band White Zombie?",Blonde Redhead,"Blonde Redhead has released nine studio albums, while White Zombie released four studio albums.",NO,"Blonde Redhead has released more studio albums, with a total of 10, compared to White Zombie's 4 studio albums.",3795,30.32673478,NO
Where was the movement that August Brancart published literature from centerd?,Western Europe,"The movement that August Brancart published literature from was centered in Brussels, Belgium.",NO,"August Brancart's publishing activities were centered in Belgium, where he was known for publishing pornographic literature and translating English pornography into French.",4264,60.08676481,NO
Stephen susco wrote a movie produced by which american film actor?,Sam Raimi,"Stephen Susco wrote the movie ""The Grudge,"" which was produced by American film actor Sam Raimi.",NO,The provided context does not contain information about Stephen Susco writing a movie produced by an American film actor.,1694,13.6115942,YES
are the documentaries Out of Place and The Mosuo Sisters by the same director ?,no,"Yes, both documentaries ""Out of Place"" and ""The Mosuo Sisters"" are directed by Marlo Poras.",YES,"The available information does not indicate whether the documentaries ""Out of Place"" and ""The Mosuo Sisters"" are directed by the same individual.",1773,22.15653253,YES
Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?,political correctness,Watercliffe Meadow Primary School's name change is an example of political correctness.,NO,"The name change of Watercliffe Meadow Primary School to ""A place of learning"" is an example of ""taboo avoidance,"" as it was intended to avoid negative connotations associated with the word ""school.""",5057,59.63676763,YES
"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?",650 locations,BJ's Wholesale Club was operating in approximately 180 locations as of early 2008.,YES,The provided context does not contain any information about the number of BJ's Wholesale Club locations as of early 2008.,2593,21.46930695,YES
"What year was the American healthy lifestyle magazine, in which Georgia Rickard contributed, started?",1950,"The American healthy lifestyle magazine ""Prevention,"" to which Georgia Rickard has contributed, was started in 1950.",NO,"If Georgia Rickard is associated with Prevention Magazine, an American healthy lifestyle magazine, then it was established in 1950.",1623,15.09392285,NO
"Thomas Matthew ""Tom"" Chappell co-founded a commpany in 1970 that manufactures what products?",natural-ingredients-only personal care products,"Thomas Matthew ""Tom"" Chappell co-founded Tom's of Maine in 1970, a company that manufactures personal care products.",NO,"Thomas Matthew ""Tom"" Chappell co-founded Tom's of Maine in 1970, which manufactures natural personal care products, including toothpaste, deodorant, and body care products.",3857,41.13250113,NO
What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,I have no idea.,YES,"Mount Ida and Rhea share beliefs centered around divinity, protection, and motherhood, with Mount Ida being sacred to Rhea and serving as the site where she protected her son Zeus.",7801,75.10763335,NO
Where does the story take place in 1988 film The Moderns?,1926 Paris,"The story of the 1988 film ""The Moderns"" takes place in Paris.",NO,"The story of the 1988 film ""The Moderns"" takes place in Paris during the 1920s.",3942,35.35883689,NO
Angelo Francesco Lavignino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred who?,Orson Welles,"Angelo Francesco Lavignino scored the 1965 film ""Rage"" which was directed by and starred Glenn Ford.",YES,"The context does not provide information about a 1965 English-language Spanish-Swiss co-produced film scored by Angelo Francesco Lavignino, nor does it identify the director or star of such a film.",2379,15.74871516,YES
What three categories does income get levied under the Parliament of Australia's tax code?,"""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""","Income in the Parliament of Australia's tax code is levied under three categories: personal income tax, corporate income tax, and capital gains tax.",NO,ERROR,0,0,YES
Scout Tufankjian and Daron Malakian are both what?,Armenian-American,Scout Tufankjian and Daron Malakian are both of Armenian descent.,NO,"Scout Tufankjian is a photographer, and Daron Malakian is a musician.",1690,10.44566965,YES
Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?,Howard Melvin Fast,Howard Fast wrote under the pen name Walter Ericson.,NO,Howard Fast wrote under the pen name Walter Ericson.,3585,9.396209717,NO
Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,"Edmund Robert Harris is the principal benefactor of a museum located in Preston, Lancashire.",NO,"Edmund Robert Harris is the principal benefactor of the Harris Museum, located in Preston, Lancashire, England.",2677,23.68393612,NO
Were Illinois Institute of Technology and Boise State University both bounded before 1950?,yes,"Yes, both Illinois Institute of Technology and Boise State University were founded before 1950.",NO,"Yes, both the Illinois Institute of Technology and Boise State University were founded before 1950.",1406,9.91993618,NO
Erwin Lambert was a member of which paramilitary organization under Hitler?,Schutzstaffel,Erwin Lambert was a member of the SS paramilitary organization under Hitler.,NO,"Erwin Hermann Lambert was a member of the Schutzstaffel (SS), a paramilitary organization under Hitler.",2799,26.44739389,NO
"Michael Pollock was was a senior officer in the United Kingdom's naval warfare force, also known as the what?",Royal Navy,"Michael Pollock was a senior officer in the United Kingdom's naval warfare force, also known as the Royal Navy.",NO,"Michael Pollock was a senior officer in the United Kingdom's naval warfare force, known as the Royal Navy, where he held the position of First Sea Lord and Chief of the Naval Staff in the early 1970s.",4098,23.03175139,NO
What is the population of the city at which the transmitter of WLLZ-LP was placed? ,"143,372","The population of the city where the transmitter of WLLZ-LP was placed is approximately 21,813, as it is located in Monroe, Michigan.",YES,"The transmitter of WLLZ-LP is located west of downtown Traverse City, but the current population of Traverse City is not specified in the provided context.",2941,21.71779013,YES
"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ",Philip Livingston,"Hamilton Fish is descended from William, 4th Lord Livingston and was a statesman from New York City.",NO,"John Jay, a Founding Father of the United States and the first Chief Justice of the United States, is a descendant of William, 4th Lord Livingston and was a statesman from New York City.",1759,13.09507036,NO
Padosan had a supporting actor who is known as a successful playback singer in what language?,Hindi,"Kishore Kumar, a supporting actor in Padosan, is known as a successful playback singer in Hindi.",NO,"The supporting actor in Padosan, Kishore Kumar, is known as a successful playback singer in Hindi.",1587,10.24272132,NO
Macclesfield Town F.C. plays in the league sponsored by whom?,Vanarama,"Macclesfield Town F.C. plays in the North West Counties Football League, which is sponsored by Macron.",YES,Macclesfield FC currently plays in a league sponsored by Sky Bet.,2769,22.81498003,YES
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?",Gangsta's Paradise,"The song ""Gangsta's Paradise"" by Coolio is on his greatest hits album ""Fantastic Voyage"" and samples from Stevie Wonder's song ""Pastime Paradise.""",NO,"The song ""Gangsta's Paradise"" by Coolio, which samples from a Stevie Wonder song, is included on his greatest hits album ""Fantastic Voyage: The Greatest Hits.""",1872,10.78175139,NO
Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?,Francisco Rafael Arellano FÃ©lix,I have no idea.,YES,"The eldest brother of Benjamín Arellano Félix, the Mexican drug trafficker born on 12 March 1952, is Francisco Rafael Arellano Félix.",4615,27.50119162,NO
In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?,Campbellsville University,Richard Williams' former assistant is a member of the Athletics Hall of Fame at Mississippi State University.,YES,The context provided does not contain any information about Richard Williams' former assistant or their membership in any university's Athletics Hall of Fame.,2875,23.38837361,YES
"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?",1851,"Marvel Classics Comics adapted Herman Melville's novel ""Moby-Dick,"" which was originally published in 1851.",NO,The year in which Marvel Classics Comics published their adaptation of Herman Melville's novel is not specified in the provided context.,2109,13.80370855,YES
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,I have no idea.,YES,"The Chief Aerodynamicist for the British supersonic land vehicle, Ronald Frederick Ayers, was born on April 11, 1932.",1953,10.97493434,NO
The third emperor in the Year of the Four Emperors had how many wives? ,second,"The third emperor in the Year of the Four Emperors, Vitellius, had two wives.",YES,"There is no information available about the number of wives the third emperor in the Year of the Four Emperors, Vitellius, had.",1683,12.31523442,YES
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?,Jordan Peele,Keanu is written by Jordan Peele and Alex Rubens.,NO,"""Keanu"" was written by Jordan Peele and Alex Rubens.",2265,17.68697095,NO
Where is the seminar Jeanne Marie Beaumont directed in 2007-2010 located?,"Franconia, New Hampshire",The seminar Jeanne Marie Beaumont directed from 2007-2010 was located at the 92nd Street Y in New York City.,YES,"Jeanne Marie Beaumont directed the Advanced Poetry Seminar at The Frost Place from 2006 to 2010, but the specific location of the seminar during 2007-2010 is not provided in the context.",2930,22.37260485,YES
What is the name of the father of Childericus?,Merovech,The name of the father of Childericus (Childeric I) is Merovech.,NO,"The father of Childericus, also known as Childeric I, was Merovech, as documented by historical records such as those by Gregory of Tours and the Liber Historiæ Francorum.",4297,25.73776793,NO
Immanuel Lutheran School is affiliated with the denomination that has how many members?,2.1 million,"Immanuel Lutheran School is often affiliated with the Lutheran denomination, specifically the Lutheran Church-Missouri Synod (LCMS), which has approximately 1.8 to 2 million members.",NO,"Immanuel Lutheran School is affiliated with the Lutheran Church–Missouri Synod, which has a membership count of 1.7 million as of 2023.",2687,21.92240667,NO
in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,"In the 2004 hockey film ""Miracle,"" produced by former major league baseball pitcher Mark Ciardi, the USA coach Herb Brooks was played by Kurt Russell.",NO,"In the 2004 film ""Miracle,"" produced by former major league baseball pitcher Mark Ciardi, the USA coach Herb Brooks was played by Kurt Russell.",2766,14.51656747,NO
Tamanchey is a comedy film that starred the actress who works in what type of films?,Hindi; Bollywood,I have no idea.,YES,"The actress Richa Chadha, who starred in ""Tamanchey,"" is known for working in Indian films.",4408,26.79219294,NO
"Which star of ""Chalet Girl"" also appeared in ""The Treasure Seekers""?",Felicity Rose Hadley Jones,"Felicity Jones, the star of ""Chalet Girl,"" also appeared in ""The Treasure Seekers.""",NO,"Felicity Jones, who starred in ""Chalet Girl,"" also appeared in ""The Treasure Seekers.""",1802,10.13665676,NO
Who currently has more store locations? Bearno's or Patxi's Chicago Pizza?,Bearno's Pizza,Bearno's currently has more store locations than Patxi's Chicago Pizza.,NO,The context does not provide enough information to determine whether Bearno's or Patxi's Chicago Pizza currently has more store locations.,2625,12.1257062,NO
Bethpage State Parkway begins with an interchange at which Long Island-based limited access highway?,Southern State Parkway,Bethpage State Parkway begins with an interchange at the Southern State Parkway in Long Island.,NO,"Bethpage State Parkway begins with an interchange at Southern State Parkway exit 31, a Long Island-based limited access highway.",1640,11.528543,NO
At what frequency the magazine publishes which ranked  Aditya Puri #24th in India's 50 Most powerful people of 2017 list?,fortnightly,"The magazine, India Today, publishes weekly.",YES,The context provided does not contain any information about Aditya Puri's ranking or the publication frequency of the magazine that might have ranked him #24th in India's 50 Most Powerful People of 2017 list.,1761,10.70906377,YES
"Which plant genus has a longer common name, Myrtus or Eustoma?",Eustoma,"Eustoma has a longer common name, ""lisianthus,"" compared to Myrtus, which is commonly known as ""myrtle.""",NO,"The common name ""lisianthus"" for Eustoma is longer than the common name ""myrtle"" for Myrtus.",1827,10.81095695,NO
"Which Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany?",Obafemi Martins,"Obafemi Martins is the Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua and was one of eleven players to have played in the top divisions in Italy, Spain, England, and Germany.",NO,"Obafemi Martins is the Nigerian footballer who played as a forward for Shanghai Greenland Shenhua and has competed in the top divisions in Italy, Spain, England, and Germany.",3502,22.71366072,NO
 Who was born first Doug Liman or Saul Metzstein?,"Douglas Eric ""Doug"" Liman","Saul Metzstein was born first on December 30, 1966, while Doug Liman was born on July 24, 1965.",NO,Doug Liman was born before Saul Metzstein.,2165,11.55896497,NO
"Which band has more members, Kitchens of Distinction or Royal Blood?",Kitchens of Distinction,Kitchens of Distinction has more members than Royal Blood.,NO,Kitchens of Distinction has more members than Royal Blood.,2027,15.86326003,NO
Cistus and Stapelianthus are both forms of what?,flowering plants,Cistus and Stapelianthus are both forms of plants.,NO,Cistus and Stapelianthus are both forms of flowering plants.,1482,10.0168252,NO
An Cat Dubh / Into the Heart is a song from the U2 album released on what date?,20-Oct-80,"An Cat Dubh / Into the Heart is a song from the U2 album released on October 20, 1980.",NO,"The song ""An Cat Dubh / Into the Heart"" is from U2's debut album ""Boy,"" which was released on October 20, 1980.",2485,13.8919189,NO
What is the current position held by the Nathan Sharansky's co-author of the book The Case for Democracy?,Israeli Ambassador,I have no idea.,YES,"Nathan Sharansky's co-author for the book ""The Case for Democracy"" is Ron Dermer, but the current position held by Ron Dermer is not specified in the provided context.",2885,25.49474907,YES
What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?,Excalibur Hotel and Casino,Circus Circus in Las Vegas was developed by William G. Bennett and is now operated by MGM Resorts International.,YES,"The context does not provide enough information to determine which casino in Las Vegas, originally developed by William G. Bennett, is now operated by MGM Resorts International.",2978,23.84291816,YES
Paul DeBoy is known for an appearance in the Western action-adventure game developed by which company?,Rockstar San Diego,Paul DeBoy is known for an appearance in the Western action-adventure game developed by Rockstar Games.,NO,There is no evidence or information in the provided context to suggest that Paul DeBoy has appeared in any Western action-adventure video games or to identify the company that developed such a game.,2693,20.97704554,YES
"What is the name of this New York based American investment management firm founded in 1982, whose co-CEO is Robert Mercer?",Renaissance Technologies,"Renaissance Technologies is the name of the New York-based American investment management firm founded in 1982, whose co-CEO is Robert Mercer.",NO,"The New York-based American investment management firm founded in 1982, where Robert Mercer serves as co-CEO, is Renaissance Technologies.",1887,17.11546636,NO
Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?,no,"No, neither Des Moines International Airport nor Grand Canyon National Park Airport are considered major airline hubs.",NO,Neither Des Moines International Airport nor Grand Canyon National Park Airport is considered a major airline hub.,1619,10.86403751,NO
