Question,Answer,base_response,final_answer,token_cost,time_cost
"Who had the best singles ranking, Roberta Vinci or Jorge Lozano?",Roberta Vinci,"Roberta Vinci had the best singles ranking, reaching world No. 7 compared to Jorge Lozano's world No. 51.","Roberta Vinci had the best singles ranking with No. 7, compared to Jorge Lozano's No. 51.",1568,13.91904473
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?","""We'll Burn That Bridge""","""That's My Story"" was behind the third single ""Gone Country"" on the album ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts.","""Chattahoochee"" was the first single from the album ""A Lot About Livin' (And a Little 'bout Love)"", not a song behind the third single.",2186,16.76143265
"Which came out first, Dinosaur or McFarland, USA",Dinosaur,"Dinosaur came out first, releasing on May 19, 2000, while McFarland, USA was released on February 20, 2015.","Dinosaur came out first, having been released in 2000, while McFarland, USA was released in 2015.",1652,13.13373351
Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?,Wichita,"Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in Wichita, Kansas.",Wichita is the city in Kansas where both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located.,4837,31.37441039
The Memphis Hustle are based in a suburb of a city with a population of what in 2010?,"48,982","The Memphis Hustle are based in a suburb of a city with a population of 646,889 in 2010.","The Memphis Hustle are based in Southaven, Mississippi, which had a population of 48,982 in 2010.",2421,19.3081913
Are both Dafeng District and Dazhou located in the same province?,no,"No, Dafeng District is in Jiangsu Province, while Dazhou is in Sichuan Province.","The baseline answer is insufficient as it only lists the entities and makes no claim about their locations, thus failing to answer the original query.",2220,27.43108487
"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",Starlite,"Trevor Sorbie invented the 'Sorbie Rollers', named by his granddaughter.","Based on the verification, the baseline answer is incorrect as Nylon was not invented by a hairdresser from Yorkshire, England, nor was it named by the inventor's granddaughter.",1924,18.19857717
One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?,Hong Kong,One Raffles Place was succeeded by the Bank of China Tower in Hong Kong.,"One Raffles Place is one of the tallest skyscrapers in Singapore, but it was not succeeded by a building in Singapore as the tallest outside North America, nor was it succeeded by a building in North America.",2597,20.75349283
The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?,Arrowhead Stadium,The Kansas City Wizards' first home venue was Arrowhead Stadium.,Arrowhead Stadium was the first home venue for the Kansas City Wizards.,2409,19.17281938
Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of who?,Thomas Mawson,Salisbury Woodland Gardens was designed and built under the watchful eye of Sir Peter Scott.,"Based on the verification, Sir Peter Smithers was not involved with Salisbury Woodland Gardens, therefore the original query cannot be answered with the provided information.",1789,14.2250073
Jamie Harris is best known for his role as The Hook-Handed Man in a movie directed by who ?,Brad Silberling,"Jamie Harris is best known for his role as The Hook-Handed Man in a television series directed by multiple directors, including Barry Sonnenfeld and Mark Palansky.",The movie where Jamie Harris played The Hook-Handed Man was directed by Brad Silberling.,1484,27.36131811
"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?",20,I have no idea.,"The provided text does not contain the answer to ""how many principal operations worldwide"" nor does it confirm Marion Greene's role or affiliation with St. Judt Medical company.",1979,16.29094076
Which Genus has more species Eucryphia or Lepidozamia ?,Eucryphia,Eucryphia has more species than Lepidozamia.,"The verification process indicates that the question ""Was Eucryphia the Genus with more species?"" cannot be answered without additional context, specifically regarding which other genus it is being compared to, thus the baseline answer cannot be confirmed.",2155,39.25020409
Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet,Sacred Planet was released first.,Sacred Planet was released before Oz the Great and Powerful.,1637,13.02532578
"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,"Alex Zanardi, the 1998 champion of the Toyota Grand Prix, practices handcycling.","The baseline answer cannot be verified because the ""Toyota Grand Prix"" is not a specific, universally recognized racing event, making it impossible to identify the 1998 champion and their other sporting activities.",1886,15.75338745
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,Treaty of Gandamak,"The Treaty of Gandamak, signed in May 1879, officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan.",The Treaty of Gandamak officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880.,2261,16.83611345
Where is the Cocoa Krispies and former Superman sponsor located?,"Battle Creek, Michigan","The company that makes Cocoa Krispies and formerly sponsored Superman, Kellogg's, is headquartered in Battle Creek, Michigan.","Kellogg's, the manufacturer of Cocoa Krispies and former sponsor of Superman, is located in Battle Creek, Michigan.",2091,26.91891265
How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,29,"It took Adele 63 weeks (or 441 days) to sell 2 million copies of her album ""21"" in the UK, breaking the twenty-year-old record held by Michael Jackson's ""Bad.""","The baseline answer is incorrect because Adele was not the Best New Artist of 2009; therefore, the question cannot be answered as posed.",1874,15.35740471
"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?",international football competition,"The international football competition for women that Liu Ailing played in the 1991, 1995, and 1999 editions is the FIFA Women's World Cup.","The international football competition for women that Liu Ailing played in the 1991, 1995, and 1999 editions is the FIFA Women's World Cup.",2283,17.04800987
The city that contains the Yunnan Provincial Museum is also known by what nickname?,Spring city,"The city that contains the Yunnan Provincial Museum is also known as ""The City of Eternal Spring.""",The city that contains the Yunnan Provincial Museum is known as Spring City.,1585,13.06850958
What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?,Happy Death Day,The 2017 Christopher B. Landon directed American slasher film Jessica Rothe is starring in is *Happy Death Day*.,Happy Death Day is a 2017 Christopher B. Landon directed American slasher film starring Jessica Rothe.,2104,17.15751791
"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",8-Sep-17,"The album *Current Mood* was released on September 8, 2017.","The album that includes a song by Dustin Lynch was not released to country radio on February 17, 2017, as that date refers to the song's release, not the album's.",2178,14.90801978
What city did the characters from Gargoyles the Movie: The Heroes Awaken wake up in after being in an enchantedly petrified state for a thousand years?,modern-day New York City,The characters from Gargoyles the Movie: The Heroes Awaken woke up in New York City.,The characters from Gargoyles the Movie: The Heroes Awaken woke up in New York City after their thousand-year petrification.,1468,12.16353321
Which American writer wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962)?,Philip K. Dick,Philip K. Dick wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962).,"The American writer who wrote both The Ganymede Takeover (1967) and The Man in the High Castle (1962) is Philip K. Dick, who co-wrote The Ganymede Takeover with Ray Nelson.",2333,18.28607249
"Which football team does Lewis Young's older brother, Ashley Young, play for?",Premier League club Manchester United and the England national team,Ashley Young currently plays for Everton.,Ashley Young does not currently play for any team as he retired from professional football in the summer of 2024.,1958,17.53309917
"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",1977,"Mithun Chakraborty, the Indian actor and philanthropist who starred in ""Mera Damad,"" entered the film industry in 1976.","The Indian actor and philanthropist who starred in ""Mera Damad"" was Dilip Kumar, and he entered the film industry in 1944.",1832,13.98598051
"Which magazine is older, Gallery or Dime Magazine?","arose on the ""Playboy"" magazine pattern in the 1970s.",Gallery magazine is older than Dime Magazine.,"Based on the most consistent and verified founding dates, Dime Magazine (1931) is older than Gallery Magazine (1972).",2690,26.95913339
How large is the shopping mall where KGOT radio station has its studios ?,"728,000 ft²",KGOT radio station does not have studios in a shopping mall.,I cannot answer this question without knowing the specific shopping mall where KGOT radio station has its studios.,1417,11.45760059
"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",Terry Gilliam,"Jacques Mathou starred in *Delicatessen*, the 1991 French movie in the style of the celebrated American animator Tex Avery.",The 1991 French movie Delicatessen was not in the style of Tex Avery.,1989,16.02776814
What is the height of the player who won the 2015 AFL Rising Star award?,1.95 m,"The player who won the 2015 AFL Rising Star award, Jesse Hogan, is 195 cm tall.","The player who won the 2015 AFL Rising Star award was Jesse Hogan, and his height is 195 cm.",1949,44.63838124
The movies The Boatniks and The Great Locomotive Chase were both made by which production company?,Walt Disney Productions,The movies The Boatniks and The Great Locomotive Chase were both made by Walt Disney Productions.,Walt Disney Productions was the production company for both The Boatniks and The Great Locomotive Chase.,2241,16.47563219
Mick Carter is the landlord of a public house located at what address?,"46 Albert Square, Walford, London E20","Mick Carter is the landlord of a public house located at 45 Albert Square, Walford, E20.","Mick Carter's public house is located at Albert Square, Walford.",1984,21.00751638
What is the shared country of ancestry between Art Laboe and Scout Tufankjian?,Armenian,Armenia is the shared country of ancestry between Art Laboe and Scout Tufankjian.,"While both Art Laboe and Scout Tufankjian have Armenian ancestry, Armenia was not their *sole* shared country of ancestry as Art Laboe also had Syrian descent.",45331,42.60350966
How many Senate seats will be contested during the midterm elections that Nancy Soderberg has filed to run for Congress in?,33,I have no idea.,"Nancy Soderberg ran for a U.S. House of Representatives seat, not a Senate seat, in the 2018 midterm elections, therefore no Senate seats were contested in the election she filed for.",1954,18.05178905
How many restaurants comprise the quick service restaurant chain that Ron Joyce helped found?,"4,613","The quick service restaurant chain that Ron Joyce helped found, Tim Hortons, comprises over 5,700 restaurants.","Ron Joyce co-founded Tim Hortons, which started with one restaurant in 1964 and grew significantly, but the exact current number of restaurants is not provided in the given information.",4681,35.06908178
"What type of film are both ""500 Years Later"" and ""Manson""?",documentary,"Both ""500 Years Later"" and ""Manson"" are documentary films.","Both ""500 Years Later"" and ""Manson"" are documentaries.",2031,17.73921704
What professions did S. Sylvan Simon and Danny Cannon have in common?,director and producer,"S. Sylvan Simon and Danny Cannon were both film directors, producers, and screenwriters.",S. Sylvan Simon and Danny Cannon both had the profession of film director.,9896,51.04932237
"Where is the academy, for which Joseph D. Stewart was appointed Superintendent, located?","Kings Point, New York","The academy, for which Joseph D. Stewart was appointed Superintendent, was located in Honolulu, Hawaii.","The academy for which Joseph D. Stewart was appointed Superintendent, the New Mexico Military Institute, is located in Roswell, New Mexico.",1855,18.27344489
Luke Null is an actor who was on the program that premiered its 43rd season on which date?,30-Sep-17,"Saturday Night Live premiered its 43rd season on September 30, 2017.","Luke Null is an actor who was on Saturday Night Live, which premiered its 43rd season on September 30, 2017.",2128,19.35422444
"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during what war left a troubled legacy?",World War II,"The Azad Hind Dal was created by an Indian nationalist whose defiant patriotism made him a hero in India, but whose attempt to rid India of British rule during World War II left a troubled legacy.","Subhas Chandra Bose attempted to rid India of British rule during World War II, but he did not create the Azad Hind Dal.",2129,16.34443593
"The 2011 La Manga Cup was won by Viking, who beat which Norwegian football club from the town of Kristiansand, currently playing in Tippeligaen having been promoted from Adeccoligaen in 2012?",IK Start,"The 2011 La Manga Cup was won by Viking, who beat IK Start from Kristiansand.",Start,2219,27.45871019
"Which band has released the most studio albums, Blonde Redhead or Rob Zombie's band White Zombie?",Blonde Redhead,Blonde Redhead has released more studio albums than Rob Zombie's band White Zombie.,Blonde Redhead has released more studio albums than White Zombie.,1693,16.24127126
Where was the movement that August Brancart published literature from centerd?,Western Europe,The movement that August Brancart published literature from was centered in and around the Luxembourgish village of Lamadelaine.,"The verification questions indicate that August Brancart was not associated with a specific movement, rendering the original query's premise incorrect.",2198,19.91123796
Stephen susco wrote a movie produced by which american film actor?,Sam Raimi,"Stephen Susco wrote *The Grudge*, a movie produced by American film actor Sam Raimi.","Sam Raimi produced ""The Grudge,"" a movie written by Stephen Susco.",2116,18.16356206
are the documentaries Out of Place and The Mosuo Sisters by the same director ?,no,"No, the documentaries *Out of Place* and *The Mosuo Sisters* are not by the same director.","No, the documentaries Out of Place and The Mosuo Sisters are not by the same director, as Out of Place was directed by Jorn Utzon and The Mosuo Sisters was directed by Marlo Poras.",1939,16.6513679
Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?,political correctness,"The avoidance of certain language, as exemplified by a school name change, is generally described as **euphemism**.","The original query's premise is incorrect as Watercliffe Meadow Primary School did not change its name, therefore it cannot be an example of a euphemism, although euphemism is correctly defined as the avoidance of certain language.",2372,23.47330427
"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?",650 locations,"As of early 2008, BJ's Wholesale Club was operating approximately 180 locations.",BJ's Wholesale Club was operating in approximately 177 locations as of early 2008.,2198,19.37377286
"What year was the American healthy lifestyle magazine, in which Georgia Rickard contributed, started?",1950,"The American healthy lifestyle magazine, *SELF*, in which Georgia Rickard contributed, was started in 1979.","The American healthy lifestyle magazine, Well+Good, in which Georgia Rickard contributed, was started in 2009.",1731,16.28940701
"Thomas Matthew ""Tom"" Chappell co-founded a commpany in 1970 that manufactures what products?",natural-ingredients-only personal care products,"Thomas Matthew ""Tom"" Chappell co-founded Tom's of Maine, which manufactures natural personal care products such as toothpaste, deodorant, and soap.","Tom's of Maine manufactures toothpaste, deodorant, mouthwash, soap, shampoo, and conditioner.",2949,39.06500363
What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,Mount Ida and Rhea have in common beliefs related to the birth and upbringing of Zeus within Greek mythology.,"Mount Ida and Rhea commonly share the belief in Mother Goddess worship, and both are fundamental elements deeply intertwined within the narrative and practices of the Cretan Zeus cult.",3049,26.13065791
Where does the story take place in 1988 film The Moderns?,1926 Paris,"The story of the 1988 film The Moderns takes place in Paris, France.",The story in the 1988 film The Moderns takes place in Paris.,1982,22.56432128
Angelo Francesco Lavignino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred who?,Orson Welles,Angelo Francesco Lavagnino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred Sergio Corbucci.,"The baseline answer ""Burt Kennedy"" is incorrect because he neither directed nor starred in the film, which is identified as ""The Dirty Game"" (1965), a multi-national co-production scored by Angelo Francesco Lavagnino, and no single person both directed and starred in it.",2226,16.2645762
What three categories does income get levied under the Parliament of Australia's tax code?,"""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""","Income gets levied under the Parliament of Australia's tax code primarily as individual income, company income, and superannuation income.","The three categories under which income is levied under the Parliament of Australia's tax code are Individual income, Company income, and Superannuation fund income.",2812,30.08406377
Scout Tufankjian and Daron Malakian are both what?,Armenian-American,Scout Tufankjian and Daron Malakian are both Armenian-American.,Scout Tufankjian and Daron Malakian are both Armenian-American.,1721,19.1213491
Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?,Howard Melvin Fast,Howard Fast wrote under the pen name Walter Ericson.,Howard Fast wrote under the pen name Walter Ericson.,1969,20.35697675
Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,"The museum of which Edmund Robert Harris is the principal benefactor is located in New Plymouth, New Zealand.",ERROR,0,0
Were Illinois Institute of Technology and Boise State University both bounded before 1950?,yes,"Yes, Illinois Institute of Technology was founded in 1940 and Boise State University was founded in 1932, both before 1950.","Yes, Illinois Institute of Technology was founded in 1890 and Boise State University was founded in 1932, meaning both were founded before 1950.",1847,16.33450508
Erwin Lambert was a member of which paramilitary organization under Hitler?,Schutzstaffel,Erwin Lambert was a member of the SS.,Erwin Lambert was a member of the SS.,8494,62.01915932
"Michael Pollock was was a senior officer in the United Kingdom's naval warfare force, also known as the what?",Royal Navy,The United Kingdom's naval warfare force is also known as the Royal Navy.,The United Kingdom's naval warfare force is known as the Royal Navy.,1590,11.98319745
What is the population of the city at which the transmitter of WLLZ-LP was placed? ,"143,372","The transmitter of WLLZ-LP was placed in the city of Detroit, which had an estimated population of 620,378 in 2023.","The transmitter of WLLZ-LP was placed in Traverse City, Michigan.",1631,14.72540951
"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ",Philip Livingston,"Robert Livingston was descended from William, 4th Lord Livingston and was a statesman from New York City.","Robert Livingston is not the correct answer because he was not descended from William, 4th Lord Livingston.",2027,16.21731782
Padosan had a supporting actor who is known as a successful playback singer in what language?,Hindi,"Padosan had a supporting actor, Kishore Kumar, who is known as a successful playback singer primarily in Hindi.","The supporting actor in Padosan, Mehmood, was a successful playback singer primarily in Hindi.",1694,14.4913826
Macclesfield Town F.C. plays in the league sponsored by whom?,Vanarama,"Macclesfield Town F.C. was dissolved in 2020, but the phoenix club Macclesfield F.C. plays in the Northern Premier League West Division, which is sponsored by Pitching In.","Macclesfield Town F.C. plays in the Northern Premier League, which is sponsored by Pitching In.",1996,16.89091015
"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?",Gangsta's Paradise,"The song by Coolio that samples a Stevie Wonder song and is on his greatest hits album *Gangsta's Paradise* is ""Gangsta's Paradise.""","The song ""Fantastic Voyage"" by Coolio is on his album of the same name, but it samples ""Fantastic Voyage"" by Lakeside, not a Stevie Wonder song.",2443,17.12746644
Who was the eldest brother of the Mexican drug trafficker born 12 March 1952?,Francisco Rafael Arellano Félix,I have no idea.,"The drug trafficker born on March 12, 1952, is Joaquín ""El Chapo"" Guzmán Loera, and the provided information does not identify his eldest brother.",2337,17.20871592
In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?,Campbellsville University,"Oracene Price, Richard Williams' former wife and assistant, is a member of the the Athletics Hall of Fame at Central State University.","Based on the verification, the University of Maryland Eastern Shore is not the university where Richard Williams' former assistant is a member of the Athletics Hall of Fame.",2043,16.95505953
"Marvel Classics Comics specialized in adaptations of literary classics, such as a novel by American writer Herman Melville, that was published in what year?",1851,Herman Melville's novel *Moby Dick* was published in 1851.,"The novel by American writer Herman Melville, Moby Dick, was published in 1851.",1601,15.30538321
"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",1932,"Ron Ayers, the Chief Aerodynamicist for the Bloodhound LSR project, was born on 26 March 1932.","The original query asks for the birth date of Ron Ayers, but the provided information only confirms his role and name, not his birth date.",1756,14.44622183
The third emperor in the Year of the Four Emperors had how many wives? ,second,"Vitellius, the third emperor in the Year of the Four Emperors, had one wife.","The third emperor in the Year of the Four Emperors, Vitellius, had only one wife.",2164,17.29419446
Keanu is a 2016 American action comedy film directed by Peter Atencio and written by who?,Jordan Peele,Keanu was written by Jordan Peele and Alex Rubens.,Keanu was written by Jordan Peele and Alex Rubens.,1856,17.77308011
Where is the seminar Jeanne Marie Beaumont directed in 2007-2010 located?,"Franconia, New Hampshire",I have no idea.,The seminar Jeanne Marie Beaumont directed from 2007-2010 was located at the University of Southern Maine as part of the Stonecoast MFA in Writing program.,2289,19.56856728
What is the name of the father of Childericus?,Merovech,The name of the father of Childericus is Merovech.,Merovech is the father of Childericus I.,1212,10.94219518
Immanuel Lutheran School is affiliated with the denomination that has how many members?,2.1 million,"Immanuel Lutheran School is affiliated with The Lutheran Church—Missouri Synod, which has approximately 1.8 million members.","The denomination Immanuel Lutheran School is affiliated with, the Lutheran Church—Missouri Synod (LCMS), has approximately 1.8 million members.",1708,14.56812119
in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,"In the 2004 hockey film *Miracle*, Frank Marshall produced the film, and Kurt Russell played the USA coach.","The 2004 hockey film ""Miracle"" features Kurt Russell as the USA coach, but it was not produced by a former major league baseball pitcher.",2637,24.21348453
Tamanchey is a comedy film that starred the actress who works in what type of films?,Hindi,"Richa Chadha, who starred in Tamanchey, is known for working in independent and mainstream films, often portraying strong, unconventional characters.","Richa Chadha, the actress who starred in Tamanchey, works in Bollywood, independent, and art-house films.",2936,21.42441535
"Which star of ""Chalet Girl"" also appeared in ""The Treasure Seekers""?",Felicity Rose Hadley Jones,"Bill Nighy, who starred in ""Chalet Girl"", also appeared in ""The Treasure Seekers"".","Bill Nighy did not appear in both ""Chalet Girl"" and ""The Treasure Seekers,"" therefore there is no star from ""Chalet Girl"" who also appeared in ""The Treasure Seekers"" based on the provided verification.",2181,16.43565464
Who currently has more store locations? Bearno's or Patxi's Chicago Pizza?,Bearno's Pizza,Patxi's Chicago Pizza currently has more store locations than Bearno's.,Bearno's currently has more store locations than Patxi's Chicago Pizza.,1915,14.16351104
Bethpage State Parkway begins with an interchange at which Long Island-based limited access highway?,Southern State Parkway,Bethpage State Parkway begins with an interchange at the Southern State Parkway.,Bethpage State Parkway begins with an interchange at Southern State Parkway.,2033,16.49203777
At what frequency the magazine publishes which ranked  Aditya Puri #24th in India's 50 Most powerful people of 2017 list?,fortnightly,"The magazine, India Today, which ranked Aditya Puri #24th in India's 50 Most powerful people of 2017 list, publishes weekly.","The magazine that ranked Aditya Puri #24th in India's 50 Most Powerful People of 2017 list, India Today, is published weekly.",1905,15.1856873
"Which plant genus has a longer common name, Myrtus or Eustoma?",Eustoma,"Eustoma has a longer common name, typically called 'Lisianthus', compared to Myrtus, which is commonly called 'Myrtle'.",Eustoma has a longer common name (Lisianthus) than Myrtus (Myrtle).,2142,19.02308893
"Which Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany?",Obafemi Martins,"The Nigerian footballer who plays as a forward for Shanghai Greenland Shenhua and was one of eleven players to have played in the top divisions in Italy, Spain, England and Germany is Obafemi Martins.",Obafemi Martins is not the correct answer because he did not play in the top division of Spain.,2369,19.00229454
 Who was born first Doug Liman or Saul Metzstein?,"Douglas Eric ""Doug"" Liman",Doug Liman was born first.,Doug Liman was born first.,1617,13.12631011
"Which band has more members, Kitchens of Distinction or Royal Blood?",Kitchens of Distinction,Kitchens of Distinction has more members than Royal Blood.,"Kitchens of Distinction has more members than Royal Blood, with three members compared to Royal Blood's two.",1994,18.18637228
Cistus and Stapelianthus are both forms of what?,flowering plants,Cistus and Stapelianthus are both forms of flowering plants.,Cistus and Stapelianthus are both forms of plants and flowers.,2512,24.47305799
An Cat Dubh / Into the Heart is a song from the U2 album released on what date?,20-Oct-80,"An Cat Dubh / Into the Heart is a song from the U2 album *Boy* released on October 20, 1980.","The U2 album featuring ""An Cat Dubh / Into the Heart"" is Boy, which was released on October 20, 1980.",1767,14.96000981
What is the current position held by the Nathan Sharansky's co-author of the book The Case for Democracy?,Israeli Ambassador,"Ron Dermer, Nathan Sharansky's co-author for The Case for Democracy, currently holds no official government position.",ERROR,0,0
What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?,Excalibur Hotel and Casino,"Circus Circus Las Vegas, now operated by MGM Resorts International, was developed by William G. Bennett.","The Luxor Las Vegas was developed by Circus Circus Enterprises, not directly by William G. Bennett, therefore the original query's premise for this answer is incorrect.",2168,17.54890871
Paul DeBoy is known for an appearance in the Western action-adventure game developed by which company?,Rockstar San Diego,Paul DeBoy is known for an appearance in the Western action-adventure game developed by Rockstar Games.,"Rockstar Games developed ""Red Dead Redemption 2,"" a Western action-adventure game in which Paul DeBoy appeared.",1598,14.73241687
"What is the name of this New York based American investment management firm founded in 1982, whose co-CEO is Robert Mercer?",Renaissance Technologies,"The name of this New York-based American investment management firm founded in 1982, whose co-CEO is Robert Mercer, is Renaissance Technologies.","Based on the verification that Robert Mercer is not currently co-CEO of Renaissance Technologies, the original query's premise is incorrect for the given firm, therefore the firm cannot be identified with the provided information.",1999,15.29744649
Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?,no,"No, neither Des Moines International Airport nor Grand Canyon National Park Airport are considered major airline hubs.",Neither Des Moines International Airport nor Grand Canyon National Park Airport are considered major airline hubs.,2200,26.89944243
 The Canadian Hot 100 is a music industry record chart in Canada for for a song that is released separately from what?,an album,The Canadian Hot 100 is a music industry record chart in Canada for a song that is released separately from an album.,The Canadian Hot 100 is a chart for popular songs regardless of whether they are released as standalone singles or as tracks from an album.,9594,34.15961003
Is Karjiang a mountain and Sherpi Kangri a mountain peak?,yes,"Yes, Karjiang is a mountain and Sherpi Kangri is a mountain peak.","Yes, Karjiang is a mountain and Sherpi Kangri is a mountain peak.",1647,15.51737118
Which one the cast members in the film Only Lovers Left Alive also played in Othello?,Tom Hiddleston,"Tom Hiddleston, who played Adam in *Only Lovers Left Alive*, also played Cassio in a 2007 production of *Othello*.","No cast member from ""Only Lovers Left Alive"" also played in a professional production of ""Othello.""",2300,19.1737268
"Stephen Graham starred in a film in 2006, directed by whom?",directed by Shane Meadows,Shane Meadows directed the film Stephen Graham starred in in 2006.,"The film Stephen Graham starred in that was released in 2006 was not directed by Shane Meadows, as This Is England, though starring Graham and directed by Meadows, was released in 2007.",1985,17.83357263
